"ID Fiche Terrain";"Libellé Sortie";"ID Fiche Fréquentation";"Libellé Territoire";"Code Site";"Libellé Site";"Code Sous Site";"Libellé Sous Site";"Heure Comptage";"Type Activite";"Nb Total";"Nb Adultes";"Nb Enfants";"Autres usages";"Commentaires"
246343;"RNN Banc d_Arguin Zone N_11/07/2014_11:15_Matthias Grandpierre_10440";246344;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"11:15";;1;;;"";
246345;"RNN Banc d_Arguin Zone S_11/07/2014_11:15_Matthias Grandpierre_10601";246346;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"11:15";;3;;;"";
246349;"Rulosquet_11/07/2014_11:50_Franck Delisle_7885";246350;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"11:50";;5;;;"";
246351;"Toëno_11/07/2014_11:50_Franck Delisle_7884";246352;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"11:50";;34;;;"";
246353;"Arcouest - Est Embarcadère_12/07/2014_13:20_Olivier Massard_8419";246354;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"01:20";;21;;;"";"dont 1 dans l_eau"
246355;"Arcouest - Ouest Embarcadère_12/07/2014_13:20_Olivier Massard_8418";246356;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"01:20";;4;;;"";
246357;"Banc de praires_12/07/2014_14:00_Franck Delisle_8134";246358;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"02:00";;9;;;"";
246365;"Pointe de Bilfot_12/07/2014_14:00_Franck Delisle_8133";246366;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"02:00";;23;;;"";
246367;"Port Lazo_12/07/2014_14:00_Franck Delisle_8132";246368;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"02:00";;7;;;"";
246375;"Arcouest - Est Embarcadère_13/07/2014_13:55_Franck Delisle_8421";246376;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"01:55";;50;;;"";"dont 11 dans l_eau"
246377;"Arcouest - Ouest Embarcadère_13/07/2014_13:55_Franck Delisle_8420";246378;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"01:55";;15;;;"";"dont une famille de 7 débarquée sur îlot"
246411;"Arcouest - Est Embarcadère_14/07/2014_NA_Geoffrey Stevens_8423";246412;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";;;28;;;"";
246413;"Arcouest - Ouest Embarcadère_14/07/2014_NA_Geoffrey Stevens_8422";246414;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";;;4;;;"";
246431;"ARMO_049_41834_NA_282";246432;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_049";"Anse de Morieux";;;50;;;"";
246433;"ARMO_050_41834_NA_283";246434;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_050";"Pointe des Guettes";;;30;;;"";
246435;"ARMO_051_41834_NA_284";246436;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_051";"Anse d'Yffiniac";;;2;;;"";
246437;"ARMO_052_41834_NA_285";246438;"Côtes d'Armor";"ARMO_049-050-051-052";"Baie de Saint-Brieuc";"ARMO_052";"Saint-Laurent-de-la-Mer";;;166;;;"";
246505;"Banc de praires_14/07/2014_NR_Marie-France Le Boulzec_8138";246506;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";;;77;;;"";
246509;"Besselue_14/07/2014_12:21_Isabelle Landriau_3528";246510;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"12:21";;181;;;"";
246549;"Goaz-Trez_14/07/2014_NR_Franck Delisle_7886";246550;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";;;128;;;"";
246567;"La Balise_14/07/2014_12:15_CPIE MO_2485";246568;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_2";"La Balise";"12:15";;334;;;"";
246569;"La Belle Henriette_14/07/2014_NA_Fabien Verfaillie_4302";246570;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";;;193;;;"";
246573;"La Bree_14/07/2014_12:45_Lionel Ribérol_2531";246574;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:45";;95;;;"";
246577;"La Cepe fermee_14/07/2014_12:15_CPIE MO_2665";246578;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_1";"La Cèpe fermée";"12:15";;192;;;"";
246579;"La Cepe ouverte_14/07/2014_12:15_CPIE MO_2682";246580;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_101";"La Cèpe (zone ouverte et interdite)";"EGMP_101_2";"La Cèpe ouverte";"12:15";;36;;;"";
246599;"Lauzieres_14/07/2014_12:31_Marie-Christine Gander_3675";246600;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"12:31";;17;;;"";
246601;"Le Florin_14/07/2014_12:38_Olivia Coulon_3734";246602;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_075";"Le Florin";"12:38";;14;;;"";
246619;"Les Conches Nord_14/07/2014_NA_Marlène Mélou_4434";246620;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_010";"Les Conches Nord";;;0;;;"";
246621;"Les Conches Sud_14/07/2014_NA_Marlène Mélou_4451";246622;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_012";"Les Conches Sud";;;0;;;"";
246637;"Matha_14/07/2014_12:15_CPIE MO_3157";246638;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_1";"Matha";"12:15";;58;;;"";
246655;"Piégu_14/07/2014_NR_Jacques Bestory_8581";246656;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";;;60;;;"";
246659;"Plage d_Aytre_14/07/2014_12:25_Olivia Coulon_3811";246660;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_076";"Plage d'Aytré";"12:25";;34;;;"";
246661;"Plage de la Batterie_14/07/2014_12:20_Estelle Kerbellec_4468";246662;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_023-024";"Pointe de l'Aiguillon - Plage de la Batterie";"EGMP_024";"Plage de la Batterie";"12:20";;123;;;"";
246663;"Plage des Conches_14/07/2014_NA_Marlène Mélou_4497";246664;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";;;0;;;"";
246675;"Pointe de Bilfot_14/07/2014_NR_Marie-France Le Boulzec_8137";246676;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";;;16;;;"";
246679;"Pointe de Digolet_14/07/2014_12:19_Marie-Christine Gander_3674";246680;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_031";"Pointe de Digolet";"12:19";;26;;;"";
246681;"Pointe de l_Aiguillon_14/07/2014_12:09_Estelle Kerbellec_4548";246682;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_023-024";"Pointe de l'Aiguillon - Plage de la Batterie";"EGMP_023";"Pointe de l'Aiguillon";"12:09";;62;;;"";
246683;"Pointe de la Republique_14/07/2014_11:50_Martine Bretonnet_1174";246684;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_015";"Pointe de la République";"11:50";;370;;;"";
246689;"Pointe du Grouin du Cou_14/07/2014_NA_Martine Bretonnet_1188";246690;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_014-015";"Pointes du Grouin du Cou et de la République";"EGMP_014";"Pointe du Grouin du Cou";;;240;;;"";
246693;"Pointe du Roux_14/07/2014_12:47_Olivia Coulon_3981";246694;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_074-075-076";"Aytre";"EGMP_074";"Pointe du Roux";"12:47";;96;;;"";
246703;"Port Lazo_14/07/2014_NR_Marie-France Le Boulzec_8136";246704;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";;;0;;;"";
246709;"RNN Banc d_Arguin Zone C_14/07/2014_13:00_DM + Matthias Grandpierre_10521";246710;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"01:00";;60;;;"";
246711;"RNN Banc d_Arguin Zone N_14/07/2014_13:00_DM + Matthias Grandpierre_10441";246712;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"01:00";;3;;;"";
246713;"RNN Banc d_Arguin Zone S_14/07/2014_13:00_DM + Matthias Grandpierre_10602";246714;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"01:00";;44;;;"";
246721;"Rulosquet_14/07/2014_NR_Franck Delisle_7888";246722;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";;;11;;;"";
246723;"Saint Severin_14/07/2014_12:15_CPIE MO_3388";246724;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_130";"Matha et Saint-Séverin";"EGMP_130_2";"Saint-Séverin";"12:15";;51;;;"";
246741;"Sud Minimes_14/07/2014_11:55_Isabelle Landriau_4026";246742;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";"11:55";;50;;;"";
246743;"Sud Minimes_14/07/2014_12:01_Marie-Christine Gander_4025";246744;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_072";"Sud Minimes";"12:01";;11;;;"";
246745;"Toëno_14/07/2014_NR_Franck Delisle_7887";246746;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";;;102;;;"";
246747;"Verdelet_14/07/2014_NR_Jacques Bestory_8582";246748;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";;;300;;;"";
246775;"Goaz-Trez_15/07/2014_15:30_Franck Delisle_7889";246776;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"03:30";;140;;;"";
246787;"Piégu_15/07/2014_16:40_Jérémy Allain_8585";246788;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"04:40";;23;;;"";
246789;"Pointe du Grouin_15/07/2014_NA_Ecogardes_1391";246790;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_186-187";"Fosse de Loix";"EGMP_186";"Pointe du Grouin";;;20;;;"";
246791;"Rulosquet_15/07/2014_15:30_Franck Delisle_7891";246792;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"03:30";;6;;;"";
246795;"Toëno_15/07/2014_15:30_Franck Delisle_7890";246796;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"03:30";;224;;;"";"dont 60 PàP venus avec CCAS de Trégastel et Trébeurden"
246797;"Verdelet_15/07/2014_16:40_Jérémy Allain_8586";246798;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"04:40";;76;;;"";
246803;"Besselue_16/07/2014_15:20_Isabelle Landriau_3529";246804;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"03:20";;2;;;"";
246811;"Goaz-Trez_16/07/2014_15:50_Franck Delisle_7892";246812;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"03:50";;102;;;"";
246819;"RNN Banc d_Arguin Zone C_16/07/2014_14:30_Dimitri Delorme_10522";246820;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"02:30";;93;;;"";
246821;"RNN Banc d_Arguin Zone N_16/07/2014_14:30_Dimitri Delorme_10442";246822;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"02:30";;29;;;"";
246823;"RNN Banc d_Arguin Zone S_16/07/2014_14:30_Dimitri Delorme_10603";246824;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"02:30";;69;;;"";
246827;"Rulosquet_16/07/2014_15:50_Franck Delisle_7894";246828;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"03:50";;0;;;"";
246829;"Toëno_16/07/2014_15:50_Franck Delisle_7893";246830;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"03:50";;50;;;"";
246835;"Besselue_17/07/2014_14:45_Isabelle Landriau_3530";246836;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"02:45";;2;;;"";
246879;"Piégu_18/07/2014_18:23_Jérémy Allain_8588";246880;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"06:23";;5;;;"";
246883;"Verdelet_18/07/2014_18:23_Jérémy Allain_8589";246884;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"06:23";;0;;;"";
246901;"La Bree_20/07/2014_18:00_Jean-Baptiste Bonnin_2532";246902;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"06:00";;134;;;"";
246909;"Goaz-Trez_22/07/2014_09:25_Franck Delisle_7895";246910;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"09:25";;6;;;"";
246911;"Rulosquet_22/07/2014_09:25_Franck Delisle_7897";246912;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"09:25";;13;;;"";
246913;"Toëno_22/07/2014_09:25_Franck Delisle_7896";246914;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"09:25";;5;;;"";
246919;"Goaz-Trez_23/07/2014_10:30_Franck Delisle_7898";246920;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"10:30";;38;;;"";
246927;"Plage des Conches_23/07/2014_08:20_Estelle Kerbellec_4498";246928;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"08:20";;0;;;"";
246933;"RNN Banc d_Arguin Zone C_23/07/2014_09:30_Bénévoles RNN_10523";246934;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"09:30";;1;;;"";
246935;"RNN Banc d_Arguin Zone N_23/07/2014_09:30_Bénévoles RNN_10443";246936;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"09:30";;0;;;"";
246937;"RNN Banc d_Arguin Zone S_23/07/2014_09:30_Bénévoles RNN_10604";246938;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"09:30";;4;;;"";
246941;"Rulosquet_23/07/2014_10:30_Franck Delisle_7900";246942;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"10:30";;7;;;"";
246945;"Toëno_23/07/2014_10:30_Franck Delisle_7899";246946;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"10:30";;28;;;"";
246947;"Arcouest - Est Embarcadère_24/07/2014_12:38_Olivier Massard_8425";246948;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"12:38";;6;3;3;"";"famille en initiation avec le grand-père sur les rochers du haut de plage"
246949;"Arcouest - Ouest Embarcadère_24/07/2014_12:38_Olivier Massard_8424";246950;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"12:38";;0;;;"";
246951;"Banc de praires_24/07/2014_12:03_Olivier Massard_8142";246952;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"12:03";;0;;;"";"totalement immergé"
246957;"Pointe de Bilfot_24/07/2014_12:03_Olivier Massard_8141";246958;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"12:03";;0;;;"";
246959;"Port Lazo_24/07/2014_12:03_Olivier Massard_8140";246960;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"12:03";;3;;;"";"1 père et ses 2 fils : épuisettes, apâts ?"
246961;"Arcouest - Est Embarcadère_25/07/2014_13:08_Franck Delisle_8427";246962;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"01:08";;0;;;"";
246963;"Arcouest - Ouest Embarcadère_25/07/2014_13:08_Franck Delisle_8426";246964;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"01:08";;0;;;"";
246965;"Banc de praires_25/07/2014_12:20_Franck Delisle_8146";246966;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"12:20";;0;;;"";"totalement immergé"
246973;"Lauzieres_25/07/2014_10:45_Isabelle Landriau_3677";246974;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"10:45";;2;;;"";
246977;"Plage des Conches_25/07/2014_10:00_Estelle Kerbellec_4499";246978;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"10:00";;0;;;"";
246979;"Pointe de Bilfot_25/07/2014_12:20_Franck Delisle_8145";246980;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"12:20";;3;;;"";"avec épuisettes"
246985;"Port Lazo_25/07/2014_12:20_Franck Delisle_8144";246986;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"12:20";;3;;;"";"sur rochers"
247007;"Besselue_28/07/2014_12:35_Olivia Coulon_3531";247008;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"12:35";;11;;;"";
247013;"Goaz-Trez_28/07/2014_14:05_Olivier Massard_7901";247014;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"02:05";;54;;;"";
247019;"La Bree_28/07/2014_12:30_Jean-Baptiste Bonnin_2533";247020;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_114";"La Brée et la Balise";"EGMP_114_1";"La Brée";"12:30";;65;;;"";
247031;"Rulosquet_28/07/2014_14:05_Olivier Massard_7903";247032;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"02:05";;18;;;"";
247033;"Toëno_28/07/2014_14:05_Olivier Massard_7902";247034;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"02:05";;64;;;"";
247059;"La Belle Henriette_30/07/2014_13:05_Estelle Kerbellec_4303";247060;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_021";"La Belle Henriette - Pointe d'Arcay";"EGMP_021_1";"La Belle Henriette";"01:05";;58;;;"";
247063;"Plage des Conches_30/07/2014_12:40_Estelle Kerbellec_4500";247064;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"12:40";;0;;;"";
247065;"RNN Banc d_Arguin Zone C_30/07/2014_13:45_Dimitri Delorme + Sylvain Laurent_10524";247066;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"01:45";;34;;;"";
247067;"RNN Banc d_Arguin Zone N_30/07/2014_13:45_Dimitri Delorme + Sylvain Laurent_10444";247068;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"01:45";;10;;;"";
247069;"RNN Banc d_Arguin Zone S_30/07/2014_13:45_Dimitri Delorme + Sylvain Laurent_10605";247070;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"01:45";;26;;;"";
247077;"Arcouest - Est Embarcadère_31/07/2014_17:05_Olivier Massard_8429";247078;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089a";"Arcouest- Est embarcadère";"05:05";;6;;;"";
247079;"Arcouest - Ouest Embarcadère_31/07/2014_16:54_Olivier Massard_8428";247080;"Côtes d'Armor";"ARMO_089";"Arcouest";"ARMO_089b";"Arcouest- Ouest embarcadère";"04:54";;0;;;"";
247081;"Banc de praires_31/07/2014_16:20_Olivier Massard_8150";247082;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_153";"Port-Lazo - banc de praires, La Chèvre";"04:20";;0;;;"";"totalement immergé"
247105;"Pointe de Bilfot_31/07/2014_16:20_Olivier Massard_8149";247106;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_078";"Pointe de Bilfot";"04:20";;0;;;"";
247109;"Port Lazo_31/07/2014_16:20_Olivier Massard_8148";247110;"Côtes d'Armor";"ARMO_078-082-153";"Port Lazo / Pointe de Bilfot";"ARMO_082";"Port Lazo - parcs à  huîtres";"04:20";;14;;;"";
247121;"Goaz-Trez_01/08/2014_16:10_Franck Delisle & Mélanie Even_7904";247122;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_138";"Goaz Trez";"04:10";;77;;;"";"présence du Garde-juré du CODEPEM22"
247125;"Lauzieres_01/08/2014_15:10_Olivia Coulon_3678";247126;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_031-032";"Nieul sur mer (Lauzières-Digolet)";"EGMP_032";"Lauzières";"03:10";;0;;;"";
247131;"Piégu_01/08/2014_17:23_Jérémy Allain_8592";247132;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_042";"Piégu";"05:23";;15;7;8;"";
247133;"Plage des Conches_01/08/2014_14:15_Simon Bellour_4501";247134;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_010-011-012";"Les Conches Nord - Plage des Conches - Les Conches Sud";"EGMP_011";"Plage des Conches";"02:15";;0;;;"";
247139;"Rulosquet_01/08/2014_16:10_Franck Delisle & Mélanie Even_7906";247140;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_137";"Rulosquet";"04:10";;11;;;"";
247141;"Toëno_01/08/2014_16:10_Franck Delisle & Mélanie Even_7905";247142;"Côtes d'Armor";"ARMO_136-137-138";"Goaz Trez / Toëno";"ARMO_136";"Toëno";"04:10";;88;;;"";
247143;"Verdelet_01/08/2014_17:23_Jérémy Allain_8593";247144;"Côtes d'Armor";"ARMO_042-043";"Piégu / Verdelet";"ARMO_043";"Verdelet";"05:23";;0;;;"";
247151;"RNN Banc d_Arguin Zone C_02/08/2014_15:00_Dimitri Delorme_10525";247152;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"03:00";;21;;;"";
247153;"RNN Banc d_Arguin Zone N_02/08/2014_15:00_Dimitri Delorme_10445";247154;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_N";"RNN banc d'Arguin - Nord";"03:00";;0;;;"";
247155;"RNN Banc d_Arguin Zone S_02/08/2014_15:00_Dimitri Delorme_10606";247156;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_S";"RNN banc d'Arguin - Sud";"03:00";;0;;;"";
247159;"Besselue_04/08/2014_16:45_Olivia Coulon_3532";247160;"Estuaire de la Gironde et Mer des Pertuis";"EGMP_072-073";"Besselue - Sud Minimes";"EGMP_073";"Besselue";"04:45";;0;;;"";
247167;"RNN Banc d_Arguin Zone C_04/08/2014_16:30_Sylvain Laurent + bénévoles_10526";247168;"Bassin d'Arcachon";"BARC_01";"RNN banc d'Arguin";"BARC_01_C";"RNN banc d'Arguin - Centre";"04:30";;23;;;"";
