"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357523";;;;;;;"Oui";"Campagne de sensibilisation";"Réglette à trou (type IODDE)";"Oui";;;;;;;;;;;"";
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357530";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-16-EGMP-SEN-060";"2018-05-16_EGMP_116_357537";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-17-EGMP-SEN-011";"2018-05-17_EGMP_129_357547";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-17-EGMP-SEN-027";"2018-05-17_EGMP_129_357553";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-001";"2018-05-28_EGMP_132_357559";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357565";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357571";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357577";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357584";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357590";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357596";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357602";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357609";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-28-EGMP-SEN-011";"2018-05-28_EGMP_132_357615";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-005";"2018-05-30_EGMP_140_357622";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357630";;;;;;;"Oui";"Autre type de réglette";;"Oui";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357638";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357644";;;;;;;"Oui";"Artisanal";"Marque engin de pêche";"Oui";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357650";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_357658";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-001";"2018-06-12_EGMP_102_357668";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357675";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357681";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357688";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357694";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357701";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357707";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357713";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357720";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357726";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-12-EGMP-SEN-014";"2018-06-12_EGMP_102_357732";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-021";"2018-06-13_EGMP_098_357739";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357745";;;;;;;"Non";"Artisanal";"Artisanal";"Oui";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357752";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-02-BERR-SEN-004";"2018-07-02_BERR_02_357772";"Non";;;"Oui";30;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;"Oui";;"Oui";2;"kg";"Réponse correcte";;"Ne sait pas";;"Réponse incorrecte";;"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Oui"
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357759";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357765";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357771";;;;;;;"Oui";;"Autre type de réglette";"Oui";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357778";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357784";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357791";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_357797";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-001";"2018-06-14_EGMP_116_357811";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357817";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357823";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357829";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357835";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357841";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Non";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357847";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357854";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357860";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_357866";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-012";"2018-06-14_EGMP_116_357872";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-001";"2018-06-15_EGMP_148_357878";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357884";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Non";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357890";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357896";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357902";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357908";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357914";;;;;;;"Oui mais pas aujourd'hui";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357920";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357926";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357932";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357938";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357944";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357950";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357956";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357962";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357968";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-15-EGMP-SEN-037";"2018-06-15_EGMP_148_357974";;;;;;;"Oui";;"Pied à coulisse FNPPSF";"Non";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-011";"2018-05-30_EGMP_140_358020";;;;;;;"Oui";;"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358026";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358032";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358038";;;;;;;"Oui";;"Marque engin de pêche";"Non renseigné";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358044";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358050";;;;;;;"Oui";"Campagne de sensibilisation";"Autre type de réglette";"Non";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358056";;;;;;;"Non";;"Reglette LIFE";"Non";;;;;;;;;;;"";
"2018-05-30-EGMP-SEN-020";"2018-05-30_EGMP_140_358063";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-031";"2018-06-13_EGMP_098_358070";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358076";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358082";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358088";;;;;;;"Oui";;"Reglette LIFE";"Oui";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358094";;;;;;;"Oui";;"Artisanal";"Oui";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358100";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358106";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358114";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358121";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358129";;;;;;;"Oui";;"Artisanal";"Oui";;;;;;;;;;;"";
"2018-06-13-EGMP-SEN-060";"2018-06-13_EGMP_098_358138";;;;;;;"Non renseigné";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-013";"2018-06-14_EGMP_116_358145";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Non";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358151";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358157";;;;;;;"Oui mais pas aujourd'hui";;"Reglette LIFE";"Non";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358163";;;;;;;"Oui";;"Campagne de sensibilisation";"Oui";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358169";;;;;;;"Oui mais pas aujourd'hui";;"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358175";;;;;;;"Oui mais pas aujourd'hui";;"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358181";;;;;;;"Oui mais pas aujourd'hui";;"Campagne de sensibilisation";"Oui";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358187";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358193";;;;;;;"Oui";;"Campagne de sensibilisation";"Oui";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358202";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358208";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358214";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358220";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-14-EGMP-SEN-055";"2018-06-14_EGMP_116_358227";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-001";"2018-06-18_EGMP_142_358233";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358239";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358245";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358251";;;;;;;"Oui mais pas aujourd'hui";;;"Non";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358257";;;;;;;"Oui mais pas aujourd'hui";;;"Non";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358263";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358269";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358275";;;;;;;"Oui mais pas aujourd'hui";;"Artisanal";"Non";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358281";;;;;;;"Oui mais pas aujourd'hui";"Campagne de sensibilisation";;"Non";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358287";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358293";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358299";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358305";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-18-EGMP-SEN-015";"2018-06-18_EGMP_142_358311";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-001";"2018-03-30_EGMP_121_358317";;;;;;;"Oui";;"Marque engin de pêche";"Oui";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358323";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358329";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358335";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358341";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358347";;;;;;;"Oui";;"Autre type de réglette";"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358353";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358359";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358365";;;;;;;"Oui mais pas aujourd'hui";;;"Non renseigné";;;;;;;;;;;"";
"2018-03-30-EGMP-SEN-011";"2018-03-30_EGMP_121_358371";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-09-BERR-SEN-001";"2018-07-09_BERR_03_358409";"Oui";;;"Oui";21;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";"Non";;"Oui";2;"kg";"Réponse correcte";;"Ne sait pas";;"Réponse incorrecte";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";"Oui"
"2018-07-11-EGMP-SEN-002";"2018-07-11_EGMP_148_358531";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358540";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358546";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358552";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358558";;;;;;;"Oui";"Campagne de sensibilisation";;"Non";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358565";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358573";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358579";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358585";;;;;;;"Non renseigné";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358591";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358597";;;;;;;"Oui";;"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358603";;;;;;;"Non renseigné";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358609";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358615";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-016";"2018-07-11_EGMP_148_358626";;;;;;;"Oui";;"Autre type de réglette";"Non";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358634";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358644";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358652";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358659";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358666";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358674";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358682";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358690";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-11-EGMP-SEN-034";"2018-07-11_EGMP_148_358698";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-29-MORL-SEN-004";"2018-06-29_MORL_07_358747";"Non";;"Bouquet";"Oui";50;"Réponse correcte";"Non";;;;;"Ne sait pas";;;"Réponse correcte";"Ormeaux";"Oui";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2018-07-12-EGMP-SEN-001";"2018-07-12_EGMP_137_358749";;;;;;;"Oui";"Autre type de réglette";"Commerce";"Oui";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358755";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358761";;;;;;;"Oui";;"Campagne de sensibilisation";"Oui";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358768";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358774";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358780";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358786";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358792";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358799";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358805";;;;;;;"Oui";;"Piges, toiseurs, gabarits";"Non";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358811";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358817";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358823";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358829";;;;;;;"Oui";;"Campagne de sensibilisation";"Non";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358835";;;;;;;"Oui";;"Reglette LIFE";"Non";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358841";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358847";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358853";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358859";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358866";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358873";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358881";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-07-12-EGMP-SEN-029";"2018-07-12_EGMP_137_358888";;;;;;;"Non";;;"Non renseigné";;;;;;;;;;;"";
"2018-06-29-MORL-SEN-005";"2018-06-29_MORL_07_358894";;;"Bigorneau";"espèce sans maille";;"Réponse correcte";"Non";;;;"Bigorneau";"Oui";500;"Nb";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";;"Panneau d'information/affichage | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2018-06-29-MORL-SEN-006";"2018-06-29_MORL_07_358902";"Non";;"Palourdes";"Oui";40;"Réponse correcte";"Non";;;;"Palourdes";"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Oui";"Panneau d'information/affichage";"Non renseigné"
"2018-06-29-MORL-SEN-007";"2018-06-29_MORL_07_358909";"Non";;"Bigorneau";"espèce sans maille";;"Réponse correcte";"Non";;;;;"Oui";3;"kg";"Réponse correcte";;"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non concerné"
