departement;nom;commune;nom_reel;code_postal;num_INSEE;longitude;latitude
15;VEDRINES-SAINT-LOUP;vedrines saint loup;Védrines-Saint-Loup;15100;15251;3.28333;45.0667
15;GIOU-DE-MAMOU;giou de mamou;Giou-de-Mamou;15130;15074;2.51667;44.9333
15;LACAPELLE-DEL-FRAISSE;lacapelle del fraisse;Lacapelle-del-Fraisse;15120;15087;2.43667;44.7803
15;LES TERNES;les ternes;Ternes;15100;15235;3.01361;44.9984
15;LACAPELLE-BARRES;lacapelle barres;Lacapelle-Barrès;15230;15086;2.73333;44.9333
15;ARPAJON-SUR-CERE;arpajon sur cere;Arpajon-sur-Cère;15130;15012;2.46667;44.9
15;RAGEADE;rageade;Rageade;15500;15158;3.28333;45.1
15;GOURDIEGES;gourdieges;Gourdièges;15230;15077;2.88333;44.9333
15;ALLEUZE;alleuze;Alleuze;15100;15002;3.1;44.95
15;LAFEUILLADE-EN-VEZIE;lafeuillade en vezie;Lafeuillade-en-Vézie;15130;15090;2.46667;44.7833
15;BREZONS;brezons;Brezons;15230;15026;2.81667;44.9667
15;CROS-DE-RONESQUE;cros de ronesque;Cros-de-Ronesque;15130;15058;2.61667;44.8667
15;PAILHEROLS;pailherols;Pailherols;15800;15146;2.68333;44.95
15;PARLAN;parlan;Parlan;15290;15147;2.16667;44.8333
15;TANAVELLE;tanavelle;Tanavelle;15100;15232;3;45.0167
15;MURAT;murat;Murat;15300;15138;2.86667;45.1167
15;NIEUDAN;nieudan;Nieudan;15150;15143;2.25;44.9833
15;MARCHASTEL;marchastel;Marchastel;15400;15116;2.73333;45.3
15;ANGLARDS-DE-SAINT-FLOUR;anglards de saint flour;Anglards-de-Saint-Flour;15100;15005;3.16667;44.9833
15;SAIGNES;saignes;Saignes;15240;15169;2.48333;45.3333
15;CAYROLS;cayrols;Cayrols;15290;15030;2.23333;44.8333
15;LA TRINITAT;la trinitat;La Trinitat;15110;15241;2.95;44.7333
15;JUSSAC;jussac;Jussac;15250;15083;2.43333;44.9833
15;MOLEDES;moledes;Molèdes;15500;15126;3.05;45.2667
15;ALBEPIERRE-BREDONS;albepierre bredons;Albepierre-Bredons;15300;15025;2.88333;45.1
15;REILHAC;reilhac;Reilhac;15250;15160;2.43333;44.9667
15;COREN;coren;Coren;15100;15055;3.1;45.0833
15;BRAGEAC;brageac;Brageac;15700;15024;2.3;45.2167
15;MAURINES;maurines;Maurines;15110;15121;3.1;44.8667
15;MAURIAC;mauriac;Mauriac;15200;15120;2.33333;45.2167
15;MOLOMPIZE;molompize;Molompize;15500;15127;3.13333;45.2333
15;ANDELAT;andelat;Andelat;15100;15004;3.06667;45.0667
15;SANSAC-VEINAZES;sansac veinazes;Sansac-Veinazès;15120;15222;2.46667;44.7333
15;ROUMEGOUX;roumegoux;Roumégoux;15290;15166;2.2;44.85
15;QUEZAC;quezac;Quézac;15600;15157;2.18333;44.7333
15;LE MONTEIL;le monteil;Le Monteil;15240;15131;2.49945;45.2981
15;CASSANIOUZE;cassaniouze;Cassaniouze;15340;15029;2.38333;44.6833
15;LAROQUEVIEILLE;laroquevieille;Laroquevieille;15250;15095;2.52917;45.0203
15;MARCOLES;marcoles;Marcolès;15220;15117;2.35;44.7833
15;CHANTERELLE;chanterelle;Chanterelle;15190;15040;2.83333;45.3833
15;MOURJOU;mourjou;Mourjou;15340;15136;2.33333;44.6833
15;VALETTE;valette;Valette;15400;15246;2.6;45.2833
15;LANOBRE;lanobre;Lanobre;15270;15092;2.53333;45.4333
15;MEALLET;meallet;Méallet;15200;15123;2.43333;45.25
15;SERIERS;seriers;Sériers;15100;15227;3.05;44.9667
15;SEGUR-LES-VILLAS;segur les villas;Ségur-les-Villas;15300;15225;2.83333;45.25
15;POLMINHAC;polminhac;Polminhac;15800;15154;2.56667;44.95
15;LE VIGEAN;le vigean;Le Vigean;15200;15261;2.36667;45.2333
15;SAINT-GERONS;saint gerons;Saint-Gérons;15150;15189;2.21667;44.95
15;MARMANHAC;marmanhac;Marmanhac;15250;15118;2.48333;45
15;SAINT-CIRGUES-DE-JORDANNE;saint cirgues de jordanne;Saint-Cirgues-de-Jordanne;15590;15178;2.58333;45.0333
15;LABROUSSE;labrousse;Labrousse;15130;15085;2.55;44.85
15;SAINT-JULIEN-DE-TOURSAC;saint julien de toursac;Saint-Julien-de-Toursac;15600;15194;2.2;44.7667
15;LUGARDE;lugarde;Lugarde;15190;15110;2.76667;45.3
15;SAINT-PIERRE;saint pierre;Saint-Pierre;15350;15206;2.38333;45.3833
15;JOU-SOUS-MONJOU;jou sous monjou;Jou-sous-Monjou;15800;15081;2.66667;44.9333
15;SAINT-MARY-LE-PLAIN;saint mary le plain;Saint-Mary-le-Plain;15500;15203;3.16667;45.1833
15;SAINT-ETIENNE-DE-CHOMEIL;saint etienne de chomeil;Saint-Étienne-de-Chomeil;15400;15185;2.6;45.3667
15;BARRIAC-LES-BOSQUETS;barriac les bosquets;Barriac-les-Bosquets;15700;15018;2.26667;45.15
15;CHALINARGUES;chalinargues;Chalinargues;15170;15035;2.93333;45.15
15;ESPINASSE;espinasse;Espinasse;15110;15065;2.94167;44.872
15;CARLAT;carlat;Carlat;15130;15028;2.56667;44.8833
15;ANTERRIEUX;anterrieux;Anterrieux;15110;15007;3.06667;44.8333
15;MONTGRELEIX;montgreleix;Montgreleix;15190;15132;2.88333;45.3667
15;SAINT-SANTIN-DE-MAURS;saint santin de maurs;Saint-Santin-de-Maurs;15600;15212;2.21667;44.65
15;SAINT-SAURY;saint saury;Saint-Saury;15290;15214;2.16667;44.8667
15;BEAULIEU;beaulieu;Beaulieu;15270;15020;2.51195;45.4567
15;SAINT-HIPPOLYTE;saint hippolyte;Saint-Hippolyte;15400;15190;2.70445;45.2242
15;REZENTIERES;rezentieres;Rézentières;15170;15161;3.11667;45.1333
15;SAINT-CLEMENT;saint clement;Saint-Clément;15800;15180;2.66667;44.9667
15;VIC-SUR-CERE;vic sur cere;Vic-sur-Cère;15800;15258;2.61667;44.9833
15;SAINTE-MARIE;sainte marie;Sainte-Marie;15230;15198;2.88333;44.8667
15;MARCENAT;marcenat;Marcenat;15190;15114;2.83333;45.3167
15;SAINT-ANTOINE;saint antoine;Saint-Antoine;15220;15172;2.33333;44.75
15;BONNAC;bonnac;Bonnac;15500;15022;3.16667;45.2167
15;JABRUN;jabrun;Jabrun;15110;15078;2.96667;44.8
15;VIEILLESPESSE;vieillespesse;Vieillespesse;15500;15259;3.15;45.1167
15;THIEZAC;thiezac;Thiézac;15450;15236;2.66667;45.0167
15;LADINHAC;ladinhac;Ladinhac;15120;15089;2.51667;44.75
15;BADAILHAC;badailhac;Badailhac;15800;15017;2.63333;44.9167
15;SAINT-URCIZE;saint urcize;Saint-Urcize;15110;15216;3.01667;44.6833
15;BOISSET;boisset;Boisset;15600;15021;2.25361;44.7825
15;SAUVAT;sauvat;Sauvat;15240;15223;2.45;45.3167
15;COLTINES;coltines;Coltines;15170;15053;2.98333;45.1
15;SAINT-MARTIN-CANTALES;saint martin cantales;Saint-Martin-Cantalès;15140;15200;2.3;45.1
15;LAPEYRUGUE;lapeyrugue;Lapeyrugue;15120;15093;2.55;44.7167
15;ROFFIAC;roffiac;Roffiac;15100;15164;3.03333;45.05
15;LASTIC;lastic;Lastic;15500;15097;3.21;45.1128
15;CHALIERS;chaliers;Chaliers;15320;15034;3.23333;44.95
15;PLEAUX;pleaux;Pleaux;15700;15153;2.23333;45.1333
15;SAINT-SIMON;saint simon;Saint-Simon;15130;15215;2.48333;44.9667
15;SAINT-GEORGES;saint georges;Saint-Georges;15100;15188;3.12792;45.0196
15;PRUNET;prunet;Prunet;15130;15156;2.46667;44.8167
15;GIRGOLS;girgols;Girgols;15310;15075;2.41667;45.0333
15;MONTSALVY;montsalvy;Montsalvy;15120;15134;2.5;44.7
15;SENEZERGUES;senezergues;Sénezergues;15340;15226;2.43333;44.7
15;CHAVAGNAC;chavagnac;Chavagnac;15300;15047;2.88195;45.1537
15;RAULHAC;raulhac;Raulhac;15800;15159;2.66667;44.9
15;MALBO;malbo;Malbo;15230;15112;2.75;44.9667
15;MONTMURAT;montmurat;Montmurat;15600;15133;2.2;44.6333
15;BASSIGNAC;bassignac;Bassignac;15240;15019;2.41667;45.3167
15;LA SEGALASSIERE;la segalassiere;La Ségalassière;15290;15224;2.2;44.8833
15;SOULAGES;soulages;Soulages;15100;15229;2.83333;45.2833
15;ALLY;ally;Ally;15700;15003;2.31528;45.1742
15;SAINT-SANTIN-CANTALES;saint santin cantales;Saint-Santin-Cantalès;15150;15211;2.25;45.05
15;LORCIERES;lorcieres;Lorcières;15320;15107;3.26667;44.8667
15;RIOM-ES-MONTAGNES;riom es montagnes;Riom-ès-Montagnes;15400;15162;2.66667;45.2833
15;FRIDEFONT;fridefont;Fridefont;15110;15073;3.08667;44.9012
15;CHALVIGNAC;chalvignac;Chalvignac;15200;15036;2.25;45.25
15;LAURIE;laurie;Laurie;15500;15098;3.1;45.2833
15;LE VAULMIER;le vaulmier;Le Vaulmier;15380;15249;2.56667;45.2
15;TRIZAC;trizac;Trizac;15400;15243;2.53333;45.2667
15;VIRARGUES;virargues;Virargues;15300;15263;2.91667;45.1333
15;LAVEISSIERE;laveissiere;Laveissière;15300;15101;2.81667;45.1167
15;NEUVEGLISE;neuveglise;Neuvéglise;15260;15142;2.98333;44.9333
15;USSEL;ussel;Ussel;15300;15244;2.93333;45.0833
15;SAINT-REMY-DE-CHAUDES-AIGUES;saint remy de chaudes aigues;Saint-Rémy-de-Chaudes-Aigues;15110;15209;3.05;44.7667
15;LOUBARESSE;loubaresse;Loubaresse;15390;15108;3.23333;44.9333
15;YDES;ydes;Ydes;15210;15265;2.46667;45.3333
15;YOLET;yolet;Yolet;15130;15266;2.53333;44.9333
15;MENET;menet;Menet;15400;15124;2.58333;45.3167
15;LE CLAUX;le claux;Le Claux;15400;15050;2.71667;45.1667
15;SAINT-SATURNIN;saint saturnin;Saint-Saturnin;15190;15213;2.8;45.2833
15;SAINT-CONSTANT;saint constant;Saint-Constant;15600;15181;2.23333;44.6833
15;AUZERS;auzers;Auzers;15240;15015;2.46667;45.2667
15;ORADOUR;oradour;Oradour;15260;15145;2.95;44.9167
15;LAROQUEBROU;laroquebrou;Laroquebrou;15150;15094;2.2;44.9667
15;SAINT-AMANDIN;saint amandin;Saint-Amandin;15190;15170;2.7;45.3667
15;PERS;pers;Pers;15290;15150;2.23333;44.8833
15;CELOUX;celoux;Celoux;15500;15032;3.26667;45.15
15;LAVEISSENET;laveissenet;Laveissenet;15300;15100;2.9;45.0833
15;ROUZIERS;rouziers;Rouziers;15600;15167;2.21667;44.7833
15;VELZIC;velzic;Velzic;15590;15252;2.55;45
15;DRUGEAC;drugeac;Drugeac;15140;15063;2.38333;45.1667
15;CHAZELLES;chazelles;Chazelles;15500;15048;3.33639;45.1037
15;VILLEDIEU;villedieu;Villedieu;15100;15262;3.06667;45
15;SAINT-MAMET-LA-SALVETAT;saint mamet la salvetat;Saint-Mamet-la-Salvetat;15220;15196;2.3;44.85
15;MOUSSAGES;moussages;Moussages;15380;15137;2.48333;45.2333
15;SAINT-MARC;saint marc;Saint-Marc;15390;15197;3.2;44.9
15;LEYNHAC;leynhac;Leynhac;15600;15104;2.3;44.7333
15;MENTIERES;mentieres;Mentières;15100;15125;3.13333;45.0667
15;LE FALGOUX;le falgoux;Le Falgoux;15380;15066;2.61667;45.15
15;LAVASTRIE;lavastrie;Lavastrie;15260;15099;3.05;44.9333
15;TIVIERS;tiviers;Tiviers;15100;15237;3.16667;45.0667
15;CALVINET;calvinet;Calvinet;15340;15027;2.36667;44.7167
15;MONTVERT;montvert;Montvert;15150;15135;2.15;44.9833
15;LABESSERETTE;labesserette;Labesserette;15120;15084;2.48333;44.7333
15;LEYVAUX;leyvaux;Leyvaux;43450;15105;3.08333;45.3167
15;MONTBOUDIF;montboudif;Montboudif;15190;15129;2.75;45.3833
15;SAINT-JUST;saint just;Saint-Just;15320;15195;3.20861;44.8903
15;SALERS;salers;Salers;15140;15219;2.5;45.1333
15;MASSIAC;massiac;Massiac;15500;15119;3.21667;45.25
15;ARCHES;arches;Arches;15200;15010;2.33333;45.3
15;AURIAC-L'EGLISE;auriac l eglise;Auriac-l'Église;15500;15013;3.13333;45.2667
15;VALUEJOLS;valuejols;Valuéjols;15300;15248;2.93333;45.05
15;JUNHAC;junhac;Junhac;15120;15082;2.46667;44.7
15;CRANDELLES;crandelles;Crandelles;15250;15056;2.34945;44.9587
15;VABRES;vabres;Vabres;15100;15245;3.20695;45.035
15;SAINT-ETIENNE-DE-MAURS;saint etienne de maurs;Saint-Étienne-de-Maurs;15600;15184;2.2;44.7
15;YTRAC;ytrac;Ytrac;15000;15267;2.36667;44.9167
15;TEISSIERES-DE-CORNET;teissieres de cornet;Teissières-de-Cornet;15250;15233;2.36667;44.9667
15;SAINT-JACQUES-DES-BLATS;saint jacques des blats;Saint-Jacques-des-Blats;15580;15192;2.7;45.05
15;LE FAU;le fau;Le Fau;15140;15067;2.58333;45.1
15;LAVIGERIE;lavigerie;Lavigerie;15300;15102;2.76667;45.1333
15;VEBRET;vebret;Vebret;15240;15250;2.51972;45.3395
15;MAURS;maurs;Maurs;15600;15122;2.2;44.7167
15;OMPS;omps;Omps;15290;15144;2.28333;44.8667
15;SANSAC-DE-MARMIESSE;sansac de marmiesse;Sansac-de-Marmiesse;15130;15221;2.35;44.8833
15;VEZELS-ROUSSY;vezels roussy;Vezels-Roussy;15130;15257;2.58333;44.8
15;TEISSIERES-LES-BOULIES;teissieres les boulies;Teissières-lès-Bouliès;15130;15234;2.54361;44.8225
16;SAINT-FRONT;saint front;Saint-Front;16460;16318;0.266667;45.9
16;EYMOUTHIERS;eymouthiers;Eymouthiers;16220;16135;0.55;45.65
16;SAINT-CIERS-SUR-BONNIEURE;saint ciers sur bonnieure;Saint-Ciers-sur-Bonnieure;16230;16307;0.233333;45.85
16;BOURG-CHARENTE;bourg charente;Bourg-Charente;16200;16056;-0.233333;45.6667
16;LA CHAPELLE;la chapelle;La Chapelle;16140;16081;0.033333;45.85
16;PERIGNAC;perignac;Pérignac;16250;16258;0.083333;45.4667
16;AMBERAC;amberac;Ambérac;16140;16008;0.066667;45.85
16;SAINT-AMANT-DE-NOUERE;saint amant de nouere;Saint-Amant-de-Nouère;16170;16298;0.00166667;45.75
16;LINARS;linars;Linars;16730;16187;0.083333;45.65
16;EXIDEUIL;exideuil;Exideuil;16150;16134;0.683333;45.8833
16;JAVREZAC;javrezac;Javrezac;16100;16169;-0.35;45.7
16;SALLES-DE-VILLEFAGNAN;salles de villefagnan;Salles-de-Villefagnan;16700;16361;0.166667;45.95
16;DEVIAT;deviat;Deviat;16190;16118;0.016667;45.4167
16;VERTEUIL-SUR-CHARENTE;verteuil sur charente;Verteuil-sur-Charente;16510;16400;0.233333;45.9833
16;BARBEZIERES;barbezieres;Barbezières;16140;16027;-0.083333;45.9167
16;SAINT-MEME-LES-CARRIERES;saint meme les carrieres;Saint-Même-les-Carrières;16720;16340;-0.15;45.65
16;VITRAC-SAINT-VINCENT;vitrac saint vincent;Vitrac-Saint-Vincent;16310;16416;0.5;45.8
16;MANSLE;mansle;Mansle;16230;16206;0.183333;45.8667
16;SOYAUX;soyaux;Soyaux;16800;16374;0.2;45.65
16;LUXE;luxe;Luxé;16230;16196;0.116667;45.8833
16;VOEUIL-ET-GIGET;voeuil et giget;Vœuil-et-Giget;16400;16418;0.15;45.5833
16;SAINT-LAURENT-DE-COGNAC;saint laurent de cognac;Saint-Laurent-de-Cognac;16100;16330;-0.4;45.7
16;VIGNOLLES;vignolles;Vignolles;16300;16405;-0.083333;45.5167
16;ROUMAZIERES-LOUBERT;roumazieres loubert;Roumazières-Loubert;16270;16192;0.575278;45.895
16;NABINAUD;nabinaud;Nabinaud;16390;16240;0.2;45.2833
16;MARCILLAC-LANVILLE;marcillac lanville;Marcillac-Lanville;16140;16207;0.016667;45.85
16;FONTCLAIREAU;fontclaireau;Fontclaireau;16230;16140;0.2;45.8833
16;LES ESSARDS;les essards;Essards;16210;16130;0.116667;45.24
16;PUYREAUX;puyreaux;Puyréaux;16230;16272;0.216667;45.8667
16;SAINT-AMANT;saint amant;Saint-Amant;16190;16294;0.15;45.4
16;COULGENS;coulgens;Coulgens;16560;16107;0.283333;45.8167
16;TOUZAC;touzac;Touzac;16120;16386;-0.15;45.55
16;MARSAC;marsac;Marsac;16570;16210;0.083333;45.7333
16;PUYMOYEN;puymoyen;Puymoyen;16400;16271;0.183333;45.6167
16;BOUTIERS-SAINT-TROJAN;boutiers saint trojan;Boutiers-Saint-Trojan;16100;16058;-0.3;45.7167
16;MASSIGNAC;massignac;Massignac;16310;16212;0.65;45.7833
16;CHATEAUNEUF-SUR-CHARENTE;chateauneuf sur charente;Châteauneuf-sur-Charente;16120;16090;-0.05;45.6
16;BRIGUEUIL;brigueuil;Brigueuil;16420;16064;0.85879;45.9531
16;TORSAC;torsac;Torsac;16410;16382;0.216667;45.5667
16;MONTEMBOEUF;montemboeuf;Montembœuf;16310;16225;0.55;45.7667
16;RUFFEC;ruffec;Ruffec;16700;16292;0.2;46.0167
16;CRITEUIL-LA-MAGDELEINE;criteuil la magdeleine;Criteuil-la-Magdeleine;16300;16116;-0.216667;45.5333
16;ORADOUR-FANAIS;oradour fanais;Oradour-Fanais;16500;16249;0.783333;46.1167
16;ANGEDUC;angeduc;Angeduc;16300;16014;-0.05;45.4833
16;RANCOGNE;rancogne;Rancogne;16110;16274;0.4;45.7
16;MAGNAC-LAVALETTE-VILLARS;magnac lavalette villars;Magnac-Lavalette-Villars;16320;16198;0.250556;45.5006
16;CHATEAUBERNARD;chateaubernard;Châteaubernard;16100;16089;-0.314444;45.6725
16;VARS;vars;Vars;16330;16393;0.116667;45.7667
16;TROIS-PALIS;trois palis;Trois-Palis;16730;16388;0.05;45.6333
16;MAINZAC;mainzac;Mainzac;16380;16203;0.483333;45.55
16;ARS;ars;Ars;16130;16018;-0.383333;45.65
16;GENOUILLAC;genouillac;Genouillac;16270;16149;0.566667;45.85
16;SAINT-LAURENT-DES-COMBES;saint laurent des combes;Saint-Laurent-des-Combes;16480;16331;0.033333;45.35
16;JUIGNAC;juignac;Juignac;16190;16170;0.166667;45.3833
16;SAINT-GROUX;saint groux;Saint-Groux;16230;16326;0.166667;45.9
16;NERCILLAC;nercillac;Nercillac;16200;16243;-0.25;45.7167
16;TUSSON;tusson;Tusson;16140;16390;0.066667;45.9333
16;BOISBRETEAU;boisbreteau;Boisbreteau;16480;16048;-0.15;45.3167
16;ANVILLE;anville;Anville;16170;16017;-0.1;45.8333
16;SAINT-AMANT-DE-BOIXE;saint amant de boixe;Saint-Amant-de-Boixe;16330;16295;0.133333;45.8
16;BOUEX;bouex;Bouëx;16410;16055;0.316667;45.6167
16;SAINT-CYBARDEAUX;saint cybardeaux;Saint-Cybardeaux;16170;16312;-0.016667;45.7667
16;COMBIERS;combiers;Combiers;16320;16103;0.416667;45.5
16;REPARSAC;reparsac;Réparsac;16200;16277;-0.233333;45.7333
16;SAINT-EUTROPE;saint eutrope;Saint-Eutrope;16190;16314;0.116667;45.4167
16;SAINT-MAURICE-DES-LIONS;saint maurice des lions;Saint-Maurice-des-Lions;16500;16337;0.7;45.9667
16;BRILLAC;brillac;Brillac;16500;16065;0.783333;46.0667
16;COULONGES;coulonges;Coulonges;16330;16108;0.0905556;45.8334
16;RAIX;raix;Raix;16240;16273;0.116667;46
16;ANSAC-SUR-VIENNE;ansac sur vienne;Ansac-sur-Vienne;16500;16016;0.65;46
16;AIGRE;aigre;Aigre;16140;16005;0.016667;45.9
16;BLANZAC-PORCHERESSE;blanzac porcheresse;Blanzac-Porcheresse;16250;16046;0.0316667;45.4764
16;MONTIGNE;montigne;Montigné;16170;16228;-0.083333;45.8167
16;MEDILLAC;medillac;Médillac;16210;16215;0.033333;45.2333
16;YVRAC-ET-MALLEYRAND;yvrac et malleyrand;Yvrac-et-Malleyrand;16110;16425;0.45;45.75
16;CELLETTES;cellettes;Cellettes;16230;16069;0.15;45.8667
16;FEUILLADE;feuillade;Feuillade;16380;16137;0.466667;45.6
16;BONNES;bonnes;Bonnes;16390;16049;0.149722;45.24
16;LA COURONNE;la couronne;La Couronne;16400;16113;0.1;45.6167
16;VILLEJESUS;villejesus;Villejésus;16140;16411;0.033333;45.9
16;GRAVES-SAINT-AMANT;graves saint amant;Graves-Saint-Amant;16120;16297;-0.0941667;45.6439
16;MONTIGNAC-LE-COQ;montignac le coq;Montignac-le-Coq;16390;16227;0.216667;45.3333
16;SAINT-MARTIAL;saint martial;Saint-Martial;16190;16334;0.0566667;45.3717
16;LES PINS;les pins;Pins;16260;16261;0.366667;45.8333
16;COURLAC;courlac;Courlac;16210;16112;0.083333;45.3
16;SAINT-BONNET;saint bonnet;Saint-Bonnet;16300;16303;-0.1;45.4833
16;LES METAIRIES;les metairies;Métairies;16200;16220;-0.166667;45.7
16;LOUZAC-SAINT-ANDRE;louzac saint andre;Louzac-Saint-André;16100;16193;-0.411667;45.7137
16;BENEST;benest;Benest;16350;16038;0.45;46.0333
16;POURSAC;poursac;Poursac;16700;16268;0.25;45.95
16;LESTERPS;lesterps;Lesterps;16420;16182;0.783333;46.0167
16;LA FORET-DE-TESSE;la foret de tesse;La Forêt-de-Tessé;16240;16142;0.083333;46.0833
16;CELLEFROUIN;cellefrouin;Cellefrouin;16260;16068;0.383333;45.9
16;CHARRAS;charras;Charras;16380;16084;0.416667;45.5333
16;JUILLAGUET;juillaguet;Juillaguet;16320;16172;0.216667;45.4833
16;CONDEON;condeon;Condéon;16360;16105;-0.133333;45.4
16;TOUVERAC;touverac;Touvérac;16360;16384;-0.2;45.3833
16;SEGONZAC;segonzac;Segonzac;16130;16366;-0.216667;45.6167
16;CHALAIS;chalais;Chalais;16210;16073;0.0391667;45.2731
16;SAINT-FELIX;saint felix;Saint-Félix;16480;16315;0.0105556;45.375
16;CURAC;curac;Curac;16210;16117;0.033333;45.3
16;GARAT;garat;Garat;16410;16146;0.266667;45.6333
16;CHILLAC;chillac;Chillac;16480;16099;-0.083333;45.3667
16;PALLUAUD;palluaud;Palluaud;16390;16254;0.25;45.35
16;LES ADJOTS;les adjots;Adjots;16700;16002;0.206389;46.077
16;CRESSAC-SAINT-GENIS;cressac saint genis;Cressac-Saint-Genis;16250;16115;0.0119444;45.4464
16;LE BOUCHAGE;le bouchage;Le Bouchage;16350;16054;0.383333;46.05
16;BESSAC;bessac;Bessac;16250;16041;-0.033333;45.4333
16;CHARME;charme;Charmé;16140;16083;0.116667;45.95
16;BARDENAC;bardenac;Bardenac;16210;16029;-0.016667;45.3
16;SAINT-SULPICE-DE-RUFFEC;saint sulpice de ruffec;Saint-Sulpice-de-Ruffec;16460;16356;0.316667;45.9417
16;SAINT-VALLIER;saint vallier;Saint-Vallier;16480;16357;-0.05;45.3
16;NIEUIL;nieuil;Nieuil;16270;16245;0.5;45.8833
16;BESSE;besse;Besse;16140;16042;0.066667;45.95
16;VOUZAN;vouzan;Vouzan;16410;16422;0.35;45.6
16;CHAMPAGNE-MOUTON;champagne mouton;Champagne-Mouton;16350;16076;0.416667;45.9833
16;SIREUIL;sireuil;Sireuil;16440;16370;0.016667;45.6167
16;SAINT-CLAUD;saint claud;Saint-Claud;16450;16308;0.466667;45.9
16;CLAIX;claix;Claix;16440;16101;0.05;45.55
16;CHERVES-CHATELARS;cherves chatelars;Cherves-Châtelars;16310;16096;0.55;45.8
16;VENTOUSE;ventouse;Ventouse;16460;16396;0.333333;45.9
16;BONNEUIL;bonneuil;Bonneuil;16120;16050;-0.133333;45.5833
16;VOULGEZAC;voulgezac;Voulgézac;16250;16420;0.116667;45.5167
16;SAINT-MICHEL;saint michel;Saint-Michel;16470;16341;0.1;45.65
16;FONTENILLE;fontenille;Fontenille;16230;16141;0.166667;45.9167
16;SAINT-GERMAIN-DE-CONFOLENS;saint germain de confolens;Saint-Germain-de-Confolens;16500;16322;0.683333;46.05
16;VAUX-LAVALETTE;vaux lavalette;Vaux-Lavalette;16320;16394;0.233333;45.4167
16;SAINT-AMANT-DE-BONNIEURE;saint amant de bonnieure;Saint-Amant-de-Bonnieure;16230;16296;0.3;45.8667
16;SONNEVILLE;sonneville;Sonneville;16170;16371;-0.133333;45.8
16;MOULIDARS;moulidars;Moulidars;16290;16234;-0.033333;45.6667
16;MOSNAC;mosnac;Mosnac;16120;16233;-0.016667;45.6167
16;AUGE-SAINT-MEDARD;auge saint medard;Auge-Saint-Médard;16170;16339;-0.0858333;45.8473
16;CHADURIE;chadurie;Chadurie;16250;16072;0.133333;45.5
16;MONTBOYER;montboyer;Montboyer;16620;16222;0.083333;45.3333
16;REIGNAC;reignac;Reignac;16360;16276;-0.166667;45.4167
16;MERIGNAC;merignac;Mérignac;16200;16216;-0.083333;45.7
16;TAPONNAT-FLEURIGNAC;taponnat fleurignac;Taponnat-Fleurignac;16110;16379;0.383333;45.7833
16;SAINT-FRAIGNE;saint fraigne;Saint-Fraigne;16140;16317;-0.0108333;45.95
16;MAINFONDS;mainfonds;Mainfonds;16250;16201;0.016667;45.5167
16;DOUZAT;douzat;Douzat;16290;16121;0.00111111;45.7167
16;LA ROCHEFOUCAULD;la rochefoucauld;La Rochefoucauld;16110;16281;0.383333;45.7333
16;MANOT;manot;Manot;16500;16205;0.633333;45.95
16;LADIVILLE;ladiville;Ladiville;16120;16177;-0.066667;45.5167
16;NANTEUIL-EN-VALLEE;nanteuil en vallee;Nanteuil-en-Vallée;16700;16242;0.316667;46
16;BARRO;barro;Barro;16700;16031;0.216667;46
16;GENAC;genac;Genac;16170;16148;0.033333;45.8
16;CHAMPAGNE-VIGNY;champagne vigny;Champagne-Vigny;16250;16075;0.0369444;45.5075
16;SAINT-PALAIS-DU-NE;saint palais du ne;Saint-Palais-du-Né;16300;16342;-0.266667;45.55
16;VIBRAC;vibrac;Vibrac;16120;16402;-0.0630556;45.6431
16;LA MAGDELEINE;la magdeleine;La Magdeleine;16240;16197;0.083333;46.05
16;ROUGNAC;rougnac;Rougnac;16320;16285;0.35;45.5333
16;JAULDES;jauldes;Jauldes;16560;16168;0.266667;45.7833
16;MAINE-DE-BOIXE;maine de boixe;Maine-de-Boixe;16230;16200;0.176111;45.8503
16;LE LINDOIS;le lindois;Le Lindois;16310;16188;0.583333;45.75
16;CHATIGNAC;chatignac;Châtignac;16480;16091;-0.00833333;45.35
16;ETRIAC;etriac;Étriac;16250;16133;-0.016667;45.5333
16;TUZIE;tuzie;Tuzie;16700;16391;0.15;45.9667
16;SAINT-GEORGES;saint georges;Saint-Georges;16700;16321;0.266667;45.9667
16;LAPRADE;laprade;Laprade;16390;16180;0.183333;45.2833
16;SAINT-LAURENT-DE-BELZAGOT;saint laurent de belzagot;Saint-Laurent-de-Belzagot;16190;16328;0.116667;45.3833
16;SAINT-CHRISTOPHE;saint christophe;Saint-Christophe;16420;16306;0.85;46.0031
16;VILLEJOUBERT;villejoubert;Villejoubert;16560;16412;0.183333;45.8
16;ROUSSINES;roussines;Roussines;16310;16289;0.616667;45.7167
16;TAIZE-AIZIE;taize aizie;Taizé-Aizie;16700;16378;0.233333;46.05
16;CHERVES-RICHEMONT;cherves richemont;Cherves-Richemont;16370;16097;-0.353056;45.7434
16;AGRIS;agris;Agris;16110;16003;0.333333;45.7833
16;EMPURE;empure;Empuré;16240;16127;0.05;46.0167
