"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"Gatseau_21/07/2015_AP_S02909";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02910";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02911";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02912";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02913";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02914";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02915";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02916";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02917";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02918";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02919";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02920";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02921";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02922";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02923";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02924";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02925";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02926";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02927";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02928";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02929";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02930";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02931";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02932";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02933";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02934";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02935";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02936";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02937";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02938";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02939";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02940";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02941";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02942";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02943";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02944";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2015_AP_S02945";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02946";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02947";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02948";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02949";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02950";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02951";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02952";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02953";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02954";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02955";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02956";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02957";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02958";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_22/07/2015_LL_S02959";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_05/08/2015_AP_S02960";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02961";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02962";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02963";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02964";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02965";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02966";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02967";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02968";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02969";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02970";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02971";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02972";;;;;;;;"Oui";"Réglette à visuels (Type Vivarmor)";;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02973";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02974";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02975";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02976";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02977";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02978";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02979";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02980";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02981";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02982";;;;;;;;"Oui";"Anatomique (phalange, largeur de paume, pouce…)";;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02983";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02984";;;;;;;;"Oui";"Réglette à visuels (Type Vivarmor)";;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02985";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02986";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02987";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02988";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02989";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02990";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02991";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02992";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02993";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02994";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_29/08/2015_JBB_S02995";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_30/08/2015_JBB_S02996";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_30/08/2015_JBB_S02997";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03118";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03119";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03120";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03121";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03122";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03123";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03124";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03125";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03126";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03127";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03128";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03129";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03130";;;;;;;;"Oui";"Artisanal";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03131";;;;;;;;"Oui";"Artisanal";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03132";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03133";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03134";;;;;;;;"Oui";"Artisanal";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03135";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03136";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03137";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03138";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03139";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03140";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03141";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03142";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_AP_S03143";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03144";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03145";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03146";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03147";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03148";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03149";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03150";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03151";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03152";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03153";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03154";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03155";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03156";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03157";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03158";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03159";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03160";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03161";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03162";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03163";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03164";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03165";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03166";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_21/07/2016_JBB_S03167";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Gatseau_02/08/2016_AP_S03177";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03185";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03186";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03187";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03188";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03189";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03190";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03191";;;;;;;;"Oui mais pas aujourd'hui";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03192";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03193";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03194";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03195";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03196";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03197";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03198";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03199";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03200";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03201";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03202";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03203";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03204";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_JBB_S03205";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03206";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03207";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03208";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03209";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03210";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03211";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03212";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03213";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03214";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03215";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03216";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03217";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03218";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_17/07/2014_AP_S03219";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03220";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03221";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03222";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03223";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03224";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03225";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03226";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03227";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03228";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03229";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03230";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03231";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03232";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_JBB_S03233";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03234";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03235";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03236";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03237";;;;;;;;"Oui mais pas aujourd'hui";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03238";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03239";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03240";;;;;;;;"Oui mais pas aujourd'hui";;;"Oui";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03241";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03242";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03243";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_SO_S03244";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03245";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03246";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03247";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03248";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03249";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03250";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03251";;;;;;;;"Oui mais pas aujourd'hui";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03252";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03253";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03254";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03255";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03256";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_25/07/2014_ML_S03257";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03258";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03259";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03260";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03261";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03262";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03263";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03264";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03265";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03266";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03267";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03268";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03269";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03270";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03271";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03272";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_SO_S03273";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03274";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03275";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03276";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03277";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03278";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03279";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03280";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03281";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03282";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03283";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03284";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03285";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_11/08/2014_LF_S03286";;;;;;;;"Non";;;"Non";;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03287";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03288";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03289";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03290";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03291";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03292";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03293";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03294";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03295";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03296";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03297";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03298";;;;;;;;"Oui";"Artisanal";;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03299";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03300";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03301";;;;;;;;"Oui";"Artisanal";;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03302";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03303";;;;;;;;"Oui";"Autre type de réglette";;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03304";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03305";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03306";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03307";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03308";;;;;;;;"Oui";"Reglette LIFE";;"Oui";;;;;;;;;;;"";
"Manson_22/07/2015_AP_S03309";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03310";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03311";;;;;;;;"Oui";"Réglette à visuels (Type Vivarmor)";;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03312";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03313";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03314";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03315";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03316";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03317";;;;;;;;"Non";;;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03318";;;;;;;;"Oui";"Réglette à visuels (Type Vivarmor)";;;;;;;;;;;;;"";
"Manson_04/08/2015_SO_S03319";;;;;;;;"Non";;;;;;;;;;;;;;"";
