"Libellé Sortie";"Code Enquète";"Commune résidence";"Département";"Pays";"De passage";"Commune séjour";"Durée séjour";"Hebergement";"Premier Séjour";"Fréquence Visites";"Influence Destination";"Influence Date";"Sexe - Pécheur";"Annee Naissance - Pécheur";"CSP - Pécheur";"Sexe - Autre membre";"Annee Naissance - Autre membre";"CSP - Autre membre";"Tri récolte";"Accueil";"Sensibilisation";"Remarques pécheur";"Précisions remarques"
"2019-09-02-EGMP-SEN-158";"2019-09-02_EGMP_087_428363";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Conflits d'usage";"Dans les concessions sinon n'en trouve pas..."
"2019-09-02-EGMP-SEN-159";"2019-09-02_EGMP_087_428369";;;;;;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";"dans les parcs"
"2019-09-02-EGMP-SEN-160";"2019-09-02_EGMP_087_428375";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Une personne a eu la réglette à l'OT avec quelques explications"
"2019-09-01-GONB-SEN-063";"2019-09-01_GONB_09B_428390";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-02-EGMP-SEN-161";"2019-09-02_EGMP_087_428382";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Sécurité";"Sur départ, va pêcher les huîtres après le fort Enet! interdit!!!"
"2019-09-02-EGMP-SEN-162";"2019-09-02_EGMP_087_428388";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Sur le départ, infos sur les horaires de marées"
"2019-09-02-EGMP-SEN-163";"2019-09-02_EGMP_087_428395";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Conflits d'usage";
"2019-09-02-EGMP-SEN-164";"2019-09-02_EGMP_087_428401";;;;;;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";"tout juste 5kg"
"2019-09-02-EGMP-SEN-165";"2019-09-02_EGMP_087_428407";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Conflits d'usage";"Sur le départ infos réglementation"
"2019-09-02-EGMP-SEN-166";"2019-09-02_EGMP_087_428413";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";"sur le départ"
"2019-09-02-EGMP-SEN-167";"2019-09-02_EGMP_087_428421";;;;;;;;;;;;;;;;;;;"Moyen";;"Réglementation";"sur le départ"
"2019-09-02-EGMP-SEN-168";"2019-09-02_EGMP_087_428429";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";"sur le départ"
"2019-09-01-GONB-SEN-065";"2019-09-01_GONB_09B_428439";;;;"Non renseigné";;;;;;;;;;;;;;;"Bon";;"";
"2019-09-02-EGMP-SEN-169";"2019-09-02_EGMP_087_428436";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-01-GONB-SEN-066";"2019-09-01_GONB_09B_428447";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-067";"2019-09-01_GONB_09B_428453";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-068";"2019-09-01_GONB_09B_428459";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-069";"2019-09-01_GONB_09B_428465";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-070";"2019-09-01_GONB_09B_428471";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-071";"2019-09-01_GONB_09B_428477";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-072";"2019-09-01_GONB_09B_428483";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-073";"2019-09-01_GONB_09B_428489";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-074";"2019-09-01_GONB_09B_428495";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-075";"2019-09-01_GONB_09B_428501";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-076";"2019-09-01_GONB_09B_428507";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-077";"2019-09-01_GONB_09B_428513";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-078";"2019-09-01_GONB_09B_428519";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-079";"2019-09-01_GONB_09B_428525";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-01-GONB-SEN-080";"2019-09-01_GONB_09B_428531";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-058";"2019-08-05_GONB_08E_428537";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-060";"2019-08-05_GONB_08E_428543";;;;;;;;;;;;;;;;;;;"Bon";;"Sécurité";
"2019-08-05-GONB-SEN-061";"2019-08-05_GONB_08E_428549";;;;;;;;;;;;;;;;;;;"Bon";;"Sécurité";" info debutant"
"2019-08-05-GONB-SEN-062";"2019-08-05_GONB_08E_428555";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-063";"2019-08-05_GONB_08E_428561";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-064";"2019-08-05_GONB_08E_428567";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-065";"2019-08-05_GONB_08E_428573";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-066";"2019-08-05_GONB_08E_428579";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-067";"2019-08-05_GONB_08E_428585";;;;;;;;;;;;;;;;;;;"Moyen";;"";
"2019-08-05-GONB-SEN-068";"2019-08-05_GONB_08E_428591";;;;;;;;;;;;;;;;;;;"Moyen";;"";
"2019-08-05-GONB-SEN-069";"2019-08-05_GONB_08E_428597";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-070";"2019-08-05_GONB_08E_428603";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-05-GONB-SEN-071";"2019-08-05_GONB_08E_428609";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-29-GONB-SEN-049";"2019-10-29_GONB_09B_428615";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-29-GONB-SEN-051";"2019-10-29_GONB_09B_428621";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-29-GONB-SEN-052";"2019-10-29_GONB_09B_428628";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-149";"2019-09-28_428629";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";"sur le départ"
"2019-09-28-EGMP-SEN-151";"2019-09-28_428637";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"sur le départ"
"2019-09-28-EGMP-SEN-153";"2019-09-28_428646";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Peu de palourdes ici. commencent juste à pecher"
"2019-10-29-GONB-SEN-053";"2019-10-29_GONB_09B_428658";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-154";"2019-09-28_428653";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";"outils non conforme en debut de pêcje"
"2019-09-28-EGMP-SEN-155";"2019-09-28_428660";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";
"2019-09-28-EGMP-SEN-156";"2019-09-28_428667";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Groupe en demande d'infos sur la réglementation"
"2019-09-28-EGMP-SEN-157";"2019-09-28_428676";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Réglette LIFE et réglementation imprimés sur internet avant la séance de pêche"
"2019-10-29-GONB-SEN-054";"2019-10-29_GONB_09B_428678";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-159";"2019-09-28_428690";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Sécurité";
"2019-10-29-GONB-SEN-055";"2019-10-29_GONB_09B_428692";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-160";"2019-09-28_428698";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";"En demande d'infos sur la réglementation"
"2019-10-29-GONB-SEN-056";"2019-10-29_GONB_09B_428710";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-162";"2019-09-28_428709";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-28-EGMP-SEN-163";"2019-09-28_428720";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Groupe qui ne connaît pas la réglementation donc en demande d'infos"
"2019-09-28-EGMP-SEN-164";"2019-09-28_428726";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-09-30-GONB-SEN-145";"2019-09-30_GONB_09B_428737";;;;;;;;;;;;;;;;;;;"Bon";;"";"outil de jardin"
"2019-09-28-EGMP-SEN-165";"2019-09-28_428733";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Utilisation du tournevis . infos sur la réglementation"
"2019-09-28-EGMP-SEN-166";"2019-09-28_428741";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";
"2019-09-28-EGMP-SEN-167";"2019-09-28_428747";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-09-28-EGMP-SEN-168";"2019-09-28_428755";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-09-28-EGMP-SEN-169";"2019-09-28_428763";;;;;;;;;;;;;;;;;;;"Bon";;"Sécurité";
"2019-09-30-GONB-SEN-147";"2019-09-30_GONB_09B_428769";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-170";"2019-09-28_428770";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-09-28-EGMP-SEN-171";"2019-09-28_428779";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-09-28-EGMP-SEN-173";"2019-09-28_428788";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-30-GONB-SEN-148";"2019-09-30_GONB_09B_428794";;;;;;;;;;;;;;;;;;;"Bon";;"";"en a péché 5, 4 jours avant"
"2019-09-28-EGMP-SEN-174";"2019-09-28_428795";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-175";"2019-09-28_428802";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-28-EGMP-SEN-176";"2019-09-28_428810";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";"Débutant besoin d'infos"
"2019-09-28-EGMP-SEN-177";"2019-09-28_428816";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-30-GONB-SEN-149";"2019-09-30_GONB_09B_428824";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-28-EGMP-SEN-178";"2019-09-28_428895";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Plus de vrai bigorneau sur l'Ile Madame"
"2019-09-30-GONB-SEN-150";"2019-09-30_GONB_09B_428830";;;;;;;;;;;;;;;;;;;"Bon";;"";"n’utilise pas sa réglette"
"2019-09-30-GONB-SEN-151";"2019-09-30_GONB_09B_428836";;;;;;;;;;;;;;;;;;;"Bon";;"";"déclare en avoir 5"
"2019-09-30-GONB-SEN-152";"2019-09-30_GONB_09B_428842";;;;;;;;;;;;;;;;;;;"Bon";;"";"son outil est calibré a 9,1cm"
"2019-09-30-GONB-SEN-153";"2019-09-30_GONB_09B_428848";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-30-GONB-SEN-154";"2019-09-30_GONB_09B_428854";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-ECOT-SEN-124";"2019-03-21_ECOT_03_428860";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-ECOT-SEN-126";"2019-03-21_ECOT_03_428866";;;;;;;;;;;;;;;;;;;"Bon";;"";"a deux casier don la personne deja la reglette"
"2019-03-21-ECOT-SEN-127";"2019-03-21_ECOT_03_428872";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-03-21-ECOT-SEN-128";"2019-03-21_ECOT_03_428878";;;;;;;;;;;;;;;;;;;"Moyen";;"";"n'as pas voulut montrer son étrille"
"2019-03-21-ECOT-SEN-129";"2019-03-21_ECOT_03_428884";;;;;;;;;;;;;;;;;;;"Moyen";;"";
"2019-03-21-ECOT-SEN-130";"2019-03-21_ECOT_03_428890";;;;;;;;;;;;;;;;;;;"Bon";;"";"5 ormeau (bien beau)"
"2019-09-28-EGMP-SEN-179";"2019-09-28_428901";;;;;;;;;;;;;;;;;;;"Moyen";;"Ressource/Environnement";"Pesée des paniers: 10kg à 4"
"2019-09-28-EGMP-SEN-180";"2019-09-28_428907";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"5kg à 2"
"2019-09-28-EGMP-SEN-181";"2019-09-28_428913";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Environ 300gr de crevettes"
"2019-09-28-EGMP-SEN-182";"2019-09-28_428919";;;;;;;;;;;;;;;;;;;"Moyen";;"Ressource/Environnement";"Pesée des paniers: 15kg"
"2019-09-28-EGMP-SEN-183";"2019-09-28_428925";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Habitué, pesée du panier 1kg"
"2019-09-28-EGMP-SEN-184";"2019-09-28_428931";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Pesée des paniers: 20kg donc conforme"
"2019-09-28-EGMP-SEN-185";"2019-09-28_428937";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Pesée du panier 17kg donc 2kg en trop - Infos réglementation"
"2019-09-28-EGMP-SEN-186";"2019-09-28_428943";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"100gr de crevettes + 5kg d'huitres"
"2019-09-28-EGMP-SEN-187";"2019-09-28_428949";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"5kg pechés donc respect de la réglementation"
"2019-09-28-EGMP-SEN-188";"2019-09-28_428955";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"Pesée du panier: 4kg "
"2019-09-28-EGMP-SEN-189";"2019-09-28_428961";;;;;;;;;;;;;;;;;;;"Moyen";;"Ressource/Environnement";"Pesée des paniers: 18kg (+3kg en trop)"
"2019-07-05-ECOT-SEN-071";"2019-07-05_ECOT_03_428968";;;;;;;;;;;;;;;;;;;"Bon";;"";"Peu de péche"
"2019-12-10-GONB-SEN-002";"2019-12-10_GONB_03D_429024";"DOL DE BRETAGNE";;;;;;;;;;;"F";;"7_Retraités";;;;"Non Triée";"Bon";"Oui";"";
"2019-11-28-GONB-SEN-001";"2019-11-28_GONB_01H_429031";"ERQUY";;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";"le gisement de coque se déplace"
"2019-11-28-GONB-SEN-003";"2019-11-28_GONB_01H_429037";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-11-28-GONB-SEN-004";"2019-11-28_GONB_01H_429043";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-12-10-GONB-SEN-003";"2019-12-10_GONB_03D_429049";"PONTORSON";;;;;;;;;;;"M";;"7_Retraités";;;;;"Bon";"Oui";"";
"2019-12-10_GONB_03D_429055";"2019-12-10-GONB-SEN-004";;;;;;;;;;;;"M";;"7_Retraités";"M";;"7_Retraités";"Panier vide";;"Oui";"";
"2019-11-27-GONB-SEN-001";"2019-11-27_GONB_03E_429061";"PLEINE FOUGERES";;;;;;;;;;;"M";1962;"7_Retraités";;;;;;;"";
"2019-11-27-GONB-SEN-002";"2019-11-27_GONB_03E_429068";"LANDEHEN";;;;;;;;;;;"M";1949;"7_Retraités";;;;"Non Triée";"Bon";"Oui";"";
"2019-11-27-GONB-SEN-003";"2019-11-27_GONB_03E_429074";"DOL DE BRETAGNE";;;;;;;;;;;"F";;"0_Non Renseigné";;;;;;;"";
"2020-01-12-EGMP-SEN-001";"2020-01-12_EGMP_148_429083";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Conflits d'usage | Etat sanitaire";
"2020-01-12-EGMP-SEN-003";"2020-01-12_EGMP_148_429089";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Etat sanitaire";
"2020-01-12-EGMP-SEN-004";"2020-01-12_EGMP_148_429095";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";
"2020-01-27-GONB-SEN-001";"2020-01-27_GONB_01H_429321";"DINAN";;;"pour la journée";;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2020-01-27-GONB-SEN-003";"2020-01-27_GONB_01H_429327";"ST CAST LE GUILDO";;;;;;;;;;;;;;;;;;"Moyen";;"";
"2020-02-11_GONB_02M_429412";"2020-02-11-GONB-SEN-001";"ST GREGOIRE";;;;;;;;;;;"M";;"7_Retraités";"F";;"7_Retraités";"Tri partiel";"Moyen";"Oui";"";
"2020-02-10_GONB_03E_429422";"2020-02-10-GONB-SEN-001";"ST BROLADRE";;;;;;;;;;;"M";;"5_Employés";"F";;;;"Bon";"Oui";"";
"2020-02-12_GONB_03D_429434";"2020-02-12-GONB-SEN-001";"RENNES";;;"pour la journée";;;;;;;;"M";;"7_Retraités";"M";;"8-82-84_Elèves, étudiants";"Tri complet";"Bon";"Oui";"";
"2020-02-12_GONB_03D_429434";"2020-02-12-GONB-SEN-001";"RENNES";;;"pour la journée";;;;;;;;"M";;"7_Retraités";"F";;"7_Retraités";"Tri complet";"Bon";"Oui";"";
"2020-02-12_GONB_03D_429434";"2020-02-12-GONB-SEN-001";"RENNES";;;"pour la journée";;;;;;;;"M";;"7_Retraités";"M";;"7_Retraités";"Tri complet";"Bon";"Oui";"";
"2020-02-12_GONB_03D_429434";"2020-02-12-GONB-SEN-001";"RENNES";;;"pour la journée";;;;;;;;"M";;"7_Retraités";"F";;"7_Retraités";"Tri complet";"Bon";"Oui";"";
"2020-02-12_GONB_03D_429445";"2020-02-12-GONB-SEN-002";"PLEINE FOUGERES";;;;;;;;;;;"M";1950;"7_Retraités";"F";1955;"7_Retraités";"Tri complet";"Bon";"Oui";"";
"2020-02-12_GONB_03D_429452";"2020-02-12-GONB-SEN-003";;"50 - Manche";;;;;;;;;;"M";;"7_Retraités";"M";;"7_Retraités";;"Bon";"Oui";"";
"2020-02-10-GONB-SEN-003";"2020-02-10_GONB_03E_429460";"ST MALO";;;;;;;;;;;"M";;"2-21_Artisans";;;;;"Bon";"Oui";"";
"2020-02-12_GONB_03D_429471";"2020-02-12-GONB-SEN-004";"RENNES";;;;;;;;;;;"M";;"7_Retraités";"F";;"7_Retraités";"Tri partiel";"Bon";"Oui";"";
"2020-02-11-GONB-SEN-002";"2020-02-11_GONB_01H_429531";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-11-GONB-SEN-004";"2020-02-11_GONB_01H_429537";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-11-GONB-SEN-005";"2020-02-11_GONB_01H_429543";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-11-GONB-SEN-006";"2020-02-11_GONB_01H_429549";"PLUDUNO";;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-11-GONB-SEN-008";"2020-02-11_GONB_01H_429556";"PLANCOET";;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-11-GONB-SEN-009";"2020-02-11_GONB_01H_429562";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
"2020-02-26-GONB-SEN-001";"2020-02-26_GONB_01H_429568";"PLANCOET";;;;;;;;;;;;;;;;;;"Moyen";;"";
"2020-02-26-GONB-SEN-003";"2020-02-26_GONB_01H_429574";;"80 - Somme";;"en séjour sur une commune";"HENANBIHEN";;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2020-02-12-GONB-SEN-005";"2020-02-12_GONB_01H_429581";"FREHEL";;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2020-02-12-GONB-SEN-007";"2020-02-12_GONB_01H_429587";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-12-GONB-SEN-008";"2020-02-12_GONB_01H_429593";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2020-02-12-GONB-SEN-009";"2020-02-12_GONB_01H_429599";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-12-GONB-SEN-010";"2020-02-12_GONB_01H_429605";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-12-GONB-SEN-011";"2020-02-12_GONB_01H_429610";"ST CAST LE GUILDO";;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2020-02-12-GONB-SEN-012";"2020-02-12_GONB_01H_429616";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2020-02-12-GONB-SEN-013";"2020-02-12_GONB_01H_429623";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-02-24-GONB-SEN-001";"2020-02-24_GONB_08B_429706";"ST LO";;;;;;;;;;;"M";1949;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";"Manque d'information sur les fermetures sanitaires qui ont eu lieu cet hiver 2019-2020"
"2020-02-24_GONB_08B_429710";"2020-02-24-GONB-SEN-003";"BARNEVILLE CARTERET";;;"pour la journée";;;;"Non renseigné";;;;"M";1950;"0_Non Renseigné";"F";1949;"0_Non Renseigné";"Récolte non vérifiée";"Bon";"Moyen";"";
"2020-02-24_GONB_08B_429710";"2020-02-24-GONB-SEN-003";"BARNEVILLE CARTERET";;;"pour la journée";;;;"Non renseigné";;;;"M";1950;"0_Non Renseigné";"M";1948;"0_Non Renseigné";"Récolte non vérifiée";"Bon";"Moyen";"";
"2020-02-24-GONB-SEN-004";"2020-02-24_GONB_08B_429722";"BARNEVILLE CARTERET";;;"pour la journée";;;;"Non";;;;"F";1947;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-06-05-GONB-SEN-025";"2019-06-05_GONB_08C_429795";"VIRE NORMANDIE";;;;;;;;;;;"M";1956;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-06-05-GONB-SEN-027";"2019-06-05_GONB_08C_429803";"ST LO";;;"pour la journée";;;;;;;;"M";1977;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-06-07-GONB-SEN-001";"2019-06-07_GONB_04B_429810";;;;"en séjour sur une commune";;;"Camping";;;;;"M";1953;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2019-06-07-GONB-SEN-003";"2019-06-07_GONB_04B_429818";"FLERS";;;"en séjour sur une commune";;3;;;;;;"F";1964;"0_Non Renseigné";;;;;;;"";
"2019-07-04-GONB-SEN-048";"2019-07-04_GONB_06D_429828";"BREHAL";;;;;;;;;;;"M";1946;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-07-04-GONB-SEN-050";"2019-07-04_GONB_06D_429835";"MONTLOUIS SUR LOIRE";;;"Non renseigné";;;;;;;;"M";1949;"0_Non Renseigné";;;;"Panier vide";"Moyen";"Oui";"";
"2019-07-04-GONB-SEN-051";"2019-07-04_GONB_06D_429841";"CREANCES";;;"pour la journée";;;;;;;;"M";1956;"0_Non Renseigné";;;;"Panier vide";"Bon";"Moyen";"";
"2019-07-04-GONB-SEN-052";"2019-07-04_GONB_06D_429847";"ROMAGNY FONTENAY";;;"en séjour sur une commune";"BREHAL";2;"Camping car";;;;;"M";1954;"0_Non Renseigné";;;;"Récolte non vérifiée";"Bon";"Non";"";
"2019-07-04-GONB-SEN-053";"2019-07-04_GONB_06D_429853";;;;;;;;;;;;"M";1937;"0_Non Renseigné";;;;"Non Triée";"Bon";"Non";"";
"2019-07-04_GONB_06D_429859";"2019-07-04-GONB-SEN-054";;;;"en séjour sur une commune";"BREVILLE SUR MER";7;"Camping";;;;;"F";1950;"0_Non Renseigné";"M";1945;;"Récolte conforme";"Bon";"Oui";"";
"2019-07-04_GONB_06D_429867";"2019-07-04-GONB-SEN-055";"ST JEAN D ELLE";;;"pour la journée";;;;;;;;"F";1947;"0_Non Renseigné";"M";1944;;"Récolte conforme";"Bon";"Oui";"";
"2019-07-04-GONB-SEN-056";"2019-07-04_GONB_06D_429874";;;;"pour la journée";;;;;;;;"M";1953;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";"panier non conforme "
"2019-08-04_GONB_04B_429883";"2019-08-04-GONB-SEN-040";"LOUVIGNE DU DESERT";;;"en séjour sur une commune";"CHAMPEAUX";2;"Camping car";;;;;"M";1948;"0_Non Renseigné";"F";1953;;"Récolte conforme";"Bon";"Oui";"";
"2020-03-10-GONB-SEN-001";"2020-03-10_GONB_00C_429894";"LAMBALLE";;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2020-03-10-GONB-SEN-003";"2020-03-10_GONB_00C_429900";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-004";"2020-03-10_GONB_00C_429906";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-005";"2020-03-10_GONB_00C_429912";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2020-03-10-GONB-SEN-006";"2020-03-10_GONB_00C_429918";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2020-03-10-GONB-SEN-007";"2020-03-10_GONB_00C_429924";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-008";"2020-03-10_GONB_00C_429930";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Conflits d'usage";"Pas assez de contrôle"
"2020-03-10-GONB-SEN-009";"2020-03-10_GONB_00C_429936";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-010";"2020-03-10_GONB_00C_429942";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-011";"2020-03-10_GONB_00C_429948";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2020-03-10-GONB-SEN-012";"2020-03-10_GONB_00C_429954";"ERQUY";;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-013";"2020-03-10_GONB_00C_429960";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-014";"2020-03-10_GONB_00C_429966";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-015";"2020-03-10_GONB_00C_429972";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-016";"2020-03-10_GONB_00C_429978";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-10-GONB-SEN-017";"2020-03-10_GONB_00C_429984";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-11-GONB-SEN-001";"2020-03-11_GONB_01G_429994";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2020-03-11-GONB-SEN-003";"2020-03-11_GONB_01G_430000";;;;"en séjour sur une commune";;;;;;;;;;;;;;;"Bon";;"";
