"Libellé Sortie";"Code Enquète";"Heure début récolte";"Temps passé récolte";"Temps total Peche";"Nb pêcheurs récolte";"Panier vide";"Conformité maille";" Conformité quantité";"Tri du panier";"Espece";"Poids récolte";"Nb individus";"Volume récolté";"Type évaluation";"Poids maille";"Nb maille";"Volume maille";"Type évaluation maille";"Taille échantillon"
"Penfoulic_20/08/2016_HY_421";;;30;40;1;"Non";;;;"Bigorneaux";500.0;;;;;;;;
"Penfoulic_20/08/2016_HY_422";;;25;60;1;"Non";;;;"Palourdes";;10;;;;;;;
"Penfoulic_20/08/2016_HY_423";;;7;30;1;"Non";;;;"Coques";;15;;;;;;;
"Penfoulic_20/08/2016_MLR_411";;;57;90;1;"Non";;;;"Palourdes";;1;;;;;;;
"Penfoulic_20/08/2016_MLR_411";;;57;90;1;"Non";;;;"Coques";;30;;;;;;;
"Penfoulic_20/08/2016_MLR_412";;;15;40;4;"Non";;;;"Palourdes";;;;;;;;;
"Penfoulic_20/08/2016_MLR_413";;;52;75;1;"Non";;;;"Coques";;;;;;;;;
"Penfoulic_20/08/2016_MLR_414";;;75;90;2;"Non";;;;"Palourdes";;1;;;;;;;
"Penfoulic_20/08/2016_MLR_414";;;75;90;2;"Non";;;;"Coques";;20;;;;;;;
"Penfoulic_20/08/2016_MLR_415";;;65;65;1;"Non";;;;"Coques";;50;;;;;;;
"Penfoulic_20/08/2016_MLR_416";;;85;85;1;"Non";;;;"Coques";;;;;;;;;
"Penfoulic_20/08/2016_MLR_417";;;57;114;1;"Non";;;;"Coques";;50;;;;;;;
"Penfoulic_20/08/2016_MLR_417";;;57;114;1;"Non";;;;"Palourdes";;3;;;;;;;
"Penfoulic_20/08/2016_MLR_418";;;30;60;1;"Non";;;;"Coques";;20;;;;;;;
"Penfoulic_24/12/2014_AL_121";;;90;110;2;"Non";;;;"Palourdes";;97;;;;;;;
"Penfoulic_24/12/2014_AL_121";;;90;110;2;"Non";;;;"Coques";;2;;;;;;;
"Penfoulic_24/12/2014_AL_122";;;105;105;1;"Non";;;;"Bigorneaux";2000.0;;;;;;;;
"Penfoulic_29/08/2015_HY_279";;;5;65;2;"Oui";;;
"Penfoulic_29/08/2015_HY_280";;;45;75;2;"Non";;;;"Palourdes";;10;;;;;;;
"Penfoulic_29/08/2015_HY_281";;;45;60;2;"Non";;;;"Coques";;200;;;;;;;
"Penfoulic_29/08/2015_HY_282";;;10;40;2;"Non";;;;"Coques";;50;;;;;;;
"Penfoulic_29/08/2015_HY_283";;;90;120;2;"Non";;;;"Huître creuse";3.0;;;;;;;;
"Penfoulic_29/08/2015_PP_274";;;30;60;1;"Non";;;;"Palourdes";;100;;;;;;;
"Penfoulic_29/08/2015_PP_275";;;10;55;1;"Oui";;;
"Penfoulic_29/08/2015_PP_276";;;15;60;1;"Non";;;;"Palourdes";;1;;;;;;;
"Penfoulic_29/08/2015_PP_277";;;20;110;1;"Oui";;;
"Penfoulic_29/08/2015_PP_278";;;10;55;1;"Non";;;;"Coques";;50;;;;;;;
"Penfret_14/07/2014_BC_134";;;90;90;2;"Non";;;;"Etrille";;;;;;;;;
"Penfret_14/07/2014_BC_135";;;;;2;"Oui";;;
"Penfret_14/07/2014_BC_136";;;90;90;1;"Non";;;;"Crevettes";;;;;;;;;
"Saint-Nicolas_05/06/2016__356";;;;;1;"Oui";;;
"Saint-Nicolas_05/06/2016__357";;;60;120;2;"Non";;;;"Praire";;;;;;;;;
"Saint-Nicolas_05/06/2016__357";;;60;120;2;"Non";;;;"Ormeaux";;2;;;;;;;
"Saint-Nicolas_05/06/2016__357";;;60;120;2;"Non";;;;"Palourdes";;;;;;;;;
"Saint-Nicolas_05/06/2016__358";;;;;1;"Non";;;;"Palourdes";;;;;;;;;
"Saint-Nicolas_05/06/2016__359";;;10;70;3;"Non";;;;"Palourdes";;;;;;;;;
"Saint-Nicolas_05/06/2016__359";;;10;70;3;"Non";;;;"Ormeaux";;;;;;;;;
"Saint-Nicolas_05/06/2016__360";;;15;75;2;"Non";;;;"Palourdes";;12;;;;;;;
"Saint-Nicolas_05/06/2016__361";;;10;40;1;"Non";;;;"Etrille";;1;;;;;;;
"Saint-Nicolas_05/06/2016_SLC_354";;;10;60;1;"Non";;;;"Ormeaux";;;;;;;;;
"Saint-Nicolas_05/06/2016_SLC_354";;;10;60;1;"Non";;;;"Vernis";;1;;;;;;;
"Saint-Nicolas_05/06/2016_SLC_355";;;;60;1;"Non";;;;"Patelles";;20;;;;;;;
"Saint-Nicolas_05/06/2016_SLC_355";;;;60;1;"Non";;;;"Couteaux";;;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_377";;;90;90;4;"Non";;;;"Palourdes";100.0;20;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_378";;;90;90;2;"Non";;;;"Couteaux";;1;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_378";;;90;90;2;"Non";;;;"Praire";500.0;;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_378";;;90;90;2;"Non";;;;"Palourdes";;1;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_378";;;90;90;2;"Non";;;;"Vernis";;3;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_379";;;90;90;2;"Non";;;;"Palourdes";;6;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_379";;;90;90;2;"Non";;;;"Etrille";;1;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_379";;;90;90;2;"Non";;;;"Tourteau";;2;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_379";;;90;90;2;"Non";;;;"Vernis";;1;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_380";;;30;30;1;"Non";;;;"Etrille";;1;;;;;;;
"Saint-Nicolas_06/06/2016_A et MLR_380";;;30;30;1;"Non";;;;"Ormeaux";;1;;;;;;;
"Saint-Nicolas_09/09/2014_AR_175";;;90;90;2;"Non";;;;"Ormeaux";;20;;;;;;;
"Saint-Nicolas_09/09/2014_AR_176";;;60;60;2;"Non";;;;"Ormeaux";;15;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_164";;;80;130;1;"Non";;;;"Ormeaux";;;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_165";;;90;90;1;"Non";;;;"Ormeaux";;80;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_166";;;75;75;4;"Non";;;;"Etrille";;10;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_166";;;75;75;4;"Non";;;;"Tourteau";;5;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_166";;;75;75;4;"Non";;;;"Ormeaux";;14;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_167";;;90;90;8;"Non";;;;"Ormeaux";;;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_167";;;90;90;8;"Non";;;;"Coquille Saint-Jacques";;1;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_167";;;90;90;8;"Non";;;;"Moules";;20;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_167";;;90;90;8;"Non";;;;"Anguille";;4;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_168";;;60;60;1;"Non";;;;"Praire";;1;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_168";;;60;60;1;"Non";;;;"Palourdes";;5;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_169";;;90;90;3;"Non";;;;"Etrille";;5;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_169";;;90;90;3;"Non";;;;"Tourteau";;;;;;;;;
"Saint-Nicolas_09/09/2014_KQ_169";;;90;90;3;"Non";;;;"Ormeaux";;60;;;;;;;
"Saint-Nicolas_09/09/2014_MD_170";;;45;45;1;"Non";;;;"Palourdes";;8;;;;;;;
"Saint-Nicolas_09/09/2014_MD_171";;;60;60;1;"Non";;;;"Ormeaux";;4;;;;;;;
"Saint-Nicolas_09/09/2014_MD_172";;;60;60;1;"Non";;;;"Palourdes";;2;;;;;;;
"Saint-Nicolas_09/09/2014_MD_173";;;90;90;1;"Non";;;;"Crevettes";100.0;;;;;;;;
"Saint-Nicolas_09/09/2014_MD_174";;;120;120;1;"Non";;;;"Ormeaux";;20;;;;;;;
"Saint-Nicolas_10/09/2014_CH_181";;;90;90;4;"Non";;;;"Vernis";;4;;;;;;;
"Saint-Nicolas_10/09/2014_CH_181";;;90;90;4;"Non";;;;"Praire";;18;;;;;;;
"Saint-Nicolas_10/09/2014_CH_181";;;90;90;4;"Non";;;;"Huître plate";;1;;;;;;;
"Saint-Nicolas_10/09/2014_CH_182";;;120;120;5;"Non";;;;"Ormeaux";3500.0;20;;;;;;;
"Saint-Nicolas_10/09/2014_CH_183";;;120;120;2;"Non";;;;"Crevettes";;;;;;;;;
"Saint-Nicolas_10/09/2014_CH_183";;;120;120;2;"Non";;;;"Tourteau";;1;;;;;;;
"Saint-Nicolas_10/09/2014_CH_183";;;120;120;2;"Non";;;;"Oursins";;;;;;;;;
"Saint-Nicolas_10/09/2014_CH_183";;;120;120;2;"Non";;;;"Etrille";;;;;;;;;
"Saint-Nicolas_11/09/2014_CD_189";;;80;80;2;"Non";;;;"Vernis";2500.0;;;;;;;;
"Saint-Nicolas_11/09/2014_MT_190";;;100;150;1;"Non";;;;"Vernis";;11;;;;;;;
"Saint-Nicolas_11/09/2014_MT_191";;;85;85;2;"Non";;;;"Crevettes";;;;;;;;;
"Saint-Nicolas_11/09/2014_MT_192";;;130;130;3;"Non";;;;"Ormeaux";;20;;;;;;;
"Saint-Nicolas_12/08/2014_JLB_148";;;;;1;"Non";;;;"Crevettes";250.0;;;;;;;;
"Saint-Nicolas_12/08/2014_TG_147";;;195;240;3;"Non";;;;"Crevettes";200.0;;;;;;;;
"Saint-Nicolas_12/08/2014_TG_149";;;180;240;1;"Non";;;;"Crevettes";350.0;;;;;;;;
"Saint-Nicolas_13/08/2014_CG_154";;;60;60;2;"Non";;;;"Amande de mer";;1;;;;;;;
"Saint-Nicolas_13/08/2014_CG_154";;;60;60;2;"Non";;;;"Palourdes";;3;;;;;;;
"Saint-Nicolas_13/08/2014_CG_154";;;60;60;2;"Non";;;;"Praire";;1;;;;;;;
"Saint-Nicolas_13/08/2014_CG_155";;;180;180;5;"Non";;;;"Crevettes";1500.0;;;;;;;;
"Saint-Nicolas_13/08/2014_CG_155";;;180;180;5;"Non";;;;"Etrille";700.0;7;;;;;;;
"Saint-Nicolas_13/08/2014_MD_152";;;59;90;1;"Oui";;;
"Saint-Nicolas_13/08/2014_MD_153";;;89;105;1;"Oui";;;
"Saint-Nicolas_14/06/2014_MD_123";;;70;120;1;"Non";;;;"Palourdes";;5;;;;;;;
"Saint-Nicolas_14/06/2014_MD_124";;;60;60;3;"Non";;;;"Bigorneaux";300.0;;;;;;;;
"Saint-Nicolas_14/06/2014_MD_125";;;75;75;3;"Non";;;;"Ormeaux";1800.0;16;;;;;;;
"Saint-Nicolas_14/06/2014_MD_126";;;30;30;1;"Non";;;;"Praire";1000.0;12;;;;;;;
"Saint-Nicolas_14/07/2014_HM_133";;;96;96;2;"Oui";;;
"Saint-Nicolas_14/07/2014_MD_132";;;90;90;2;"Non";;;;"Palourdes";;1;;;;;;;
"Saint-Nicolas_14/08/2014_Maud_160";;;30;30;2;"Oui";;;
"Saint-Nicolas_14/08/2014_Maud_161";;;30;30;4;"Oui";;;
"Saint-Nicolas_15/08/2014_ND_162";;;60;60;1;"Oui";;;
"Saint-Nicolas_20/03/2015_CA_230";;;60;135;1;"Non";;;;"Ormeaux";;7;;;;;;;
"Saint-Nicolas_20/03/2015_CA_231";;;75;105;3;"Non";;;;"Ormeaux";;34;;;;;;;
"Saint-Nicolas_20/03/2015_CA_232";;;;;;"Oui";;;
"Saint-Nicolas_20/03/2015_CA_233";;;90;150;3;"Oui";;;
"Saint-Nicolas_20/03/2015_CA_234";;;155;165;4;"Non";;;;"Ormeaux";;30;;;;;;;
"Saint-Nicolas_20/03/2015_TB_235";;;60;60;5;"Non";;;;"Ormeaux";;95;;;;;;;
"Saint-Nicolas_20/03/2015_TB_236";;;95;100;2;"Non";;;;"Etrille";;2;;;;;;;
"Saint-Nicolas_20/03/2015_TB_236";;;95;100;2;"Non";;;;"Praire";;2;;;;;;;
"Saint-Nicolas_20/03/2015_TB_236";;;95;100;2;"Non";;;;"Ormeaux";;6;;;;;;;
"Saint-Nicolas_20/03/2015_TB_237";;;;;1;"Non";;;;"Ormeaux";;6;;;;;;;
"Saint-Nicolas_31/07/2015_KV et DG_271";;;5;;2;"Non";;;;"Palourdes";;1;;;;;;;
"Saint-Nicolas_31/07/2015_KV et DG_272";;;30;60;1;"Non";;;;"Palourdes";;2;;;;;;;
"Plateau du Four_03/08/2015_EB_3";;;30;90;2;"Non";;;;"Moules";2000.0;150;;;2000.0;;;;
"Plateau du Four_03/08/2015_EB_4";;;60;120;1;"Non";;;;"Moules";1500.0;113;;;1500.0;;;;
"Plateau du Four_03/08/2015_MM_PM_1";;;30;90;2;"Non";;;;"Tourteau";500.0;1;;;500.0;;;;
"Plateau du Four_03/08/2015_MM_PM_2";;;60;90;2;"Non";;;;"Tourteau";3800.0;9;;;1254.0;;;;
"Plateau du Four_03/08/2015_MM_PM_2";;;60;90;2;"Non";;;;"Etrille";180.0;3;;;180.0;;;;
"Plateau du Four_04/08/2015_AP_HL_5";;;60;120;6;"Non";;;;"Tourteau";200.0;1;;;;;;;
"Plateau du Four_04/08/2015_AP_HL_5";;;60;120;6;"Non";;;;"Etrille";280.0;4;;;140.0;;;;
"Plateau du Four_04/08/2015_EB_6";;;25;90;4;"Non";;;;"Etrille";253.0;3;;;253.0;;;;
"Plateau du Four_04/08/2015_EB_6";;;25;90;4;"Non";;;;"Moules";420.0;31;;;420.0;;;;
"Plateau du Four_04/08/2015_EB_7";;;50;110;1;"Non";;;;"Tourteau";470.0;3;;;;;;;
"Plateau du Four_06/06/2016_MH_18";;;60;90;2;"Oui";;;
"Plateau du Four_06/06/2016_MH_19";;;90;120;4;"Non";;;;"Etrille";520.0;6;;;86.66666666666667;;;;
"Plateau du Four_06/06/2016_MH_19";;;90;120;4;"Non";;;;"Tourteau";1100.0;4;;;275.0;;;;
"Plateau du Four_07/06/2016_EG+MJ_20";;;55;90;1;"Non";;;;"Tourteau";1100.0;2;;;1100.0;;;;
"Plateau du Four_07/06/2016_EG+MJ_20";;;55;90;1;"Non";;;;"Etrille";100.0;1;;;100.0;;;;
"Plateau du Four_07/06/2016_EG+MJ_21";;;45;60;4;"Non";;;;"Tourteau";6000.0;11;;;5454.545454545454;;;;
"Plateau du Four_07/06/2016_EG+MJ_21";;;45;60;4;"Non";;;;"Moules";10000.0;2494;;;10000.0;;;;
"Plateau du Four_19/09/2016_BG_22";;;15;90;2;"Non";;;;"Etrille";800.0;15;;;400.0;;;;
"Plateau du Four_19/09/2016_BG_22";;;15;90;2;"Non";;;;"Tourteau";2000.0;10;;;1000.0;;;;
"Plateau du Four_20/09/2016_EB_25";;;80;100;2;"Non";;;;"Etrille";750.0;12;;;750.0;;;;
"Plateau du Four_20/09/2016_EB_25";;;80;100;2;"Non";;;;"Tourteau";1800.0;6;;;1500.0;;;;
"Plateau du Four_20/09/2016_EB+MR_24";;;75;95;1;"Non";;;;"Tourteau";2500.0;7;;;750.0;;;;
"Plateau du Four_20/09/2016_EB+MR_24";;;75;95;1;"Non";;;;"Etrille";900.0;20;;;450.0;;;;
"Plateau du Four_20/09/2016_FC_23";;;30;75;1;"Non";;;;"Tourteau";550.0;1;;;550.0;;;;
"Plateau du Four_20/09/2016_FC_23";;;30;75;1;"Non";;;;"Etrille";650.0;13;;;300.00000000000006;;;;
"Plateau du Four_28/09/2015_MO+AC_15";;;60;120;1;"Non";;;;"Etrille";110.0;1;;;110.0;;;;
"Plateau du Four_28/09/2015_MO+AC_15";;;60;120;1;"Non";;;;"Tourteau";3900.0;;;;3900.0;;;;
"Plateau du Four_28/09/2015_MO+AC_16";;;60;120;1;"Non";;;;"Tourteau";11500.0;9;;;8855.0;;;;
"Plateau du Four_28/09/2015_MO+AC_16";;;60;120;1;"Non";;;;"Etrille";585.0;5;;;585.0;;;;
"Plateau du Four_28/09/2015_MO+AC_17";;;90;120;2;"Non";;;;"Etrille";1404.0000000000002;12;;;1404.0000000000002;;;;
"Plateau du Four_28/09/2015_MO+AC_17";;;90;120;2;"Non";;;;"Moules";4100.0;308;;;4100.0;;;;
"Plateau du Four_28/09/2015_MO+AC_17";;;90;120;2;"Non";;;;"Tourteau";4500.0;7;;;4500.0;;;;
"Plateau du Four_31/08/2015_EB_11";;;60;90;2;"Non";;;;"Tourteau";1800.0;6;;;1500.0;;;;
"Plateau du Four_31/08/2015_EB_11";;;60;90;2;"Non";;;;"Etrille";240.0;4;;;180.0;;;;
"Plateau du Four_31/08/2015_EB_12";;;60;90;1;"Non";;;;"Crevettes";90.0;;;;90.0;;;;
"Plateau du Four_31/08/2015_EB_12";;;60;90;1;"Non";;;;"Tourteau";1000.0;2;;;1000.0;;;;
"Plateau du Four_31/08/2015_EB_13";;;98;123;1;"Non";;;;"Tourteau";8000.0;20;;;3200.0;;;;
"Plateau du Four_31/08/2015_EB+LD_10";;;60;90;1;"Non";;;;"Tourteau";2450.0;6;;;1633.3333333333333;;;;
"Plateau du Four_31/08/2015_IT_14";;;90;150;1;"Non";;;;"Tourteau";2200.0;4;;;2200.0;;;;
"Plateau du Four_31/08/2015_LD_8";;;120;150;1;"Non";;;;"Tourteau";3100.0;10;;;620.0000000000001;;;;
"Plateau du Four_31/08/2015_LD_9";;;120;180;1;"Non";;;;"Etrille";360.0;5;;;360.0;;;;
"Plateau du Four_31/08/2015_LD_9";;;120;180;1;"Non";;;;"Tourteau";7350.0;10;;;2204.9999999999995;;;;
"Beg Lann. SARZEAU_03/08/2016_margot le priol_BEG12";;;30;60;4;"Non";;;;"Huître creuse";4.0;32;;;4000.0;;;;
"Beg Lann. SARZEAU_03/08/2016_margot le priol_BEG13";;;30;90;13;"Non";;;;"Huître creuse";0.5;25;;;500.0;;;;
"Beg Lann. SARZEAU_03/08/2016_margot le priol_BEG14";;;60;120;1;"Non";;;;"Palourdes";;17;;;;;;;
"Beg Lann. SARZEAU_04/07/2016_Leslie Veron_BEG 08";;;20;50;1;"Non";;;;"Etrille";;7;;;;;;;
"Beg Lann. SARZEAU_04/07/2016_Leslie Veron_BEG 09";;;;90;;"Oui";;;
"Beg Lann. SARZEAU_04/08/2016_margot le priol_BEG18";;;15;30;4;"Non";;;;"Palourdes";;25;;;;;;;
"Beg Lann. SARZEAU_04/08/2016_margot le priol_BEG18";;;15;30;4;"Non";;;;"Praire";;;;;;;;;
"Beg Lann. SARZEAU_04/08/2016_margot le priol_BEG18";;;15;30;4;"Non";;;;"Etrille";;3;;;;;;;
"Beg Lann. SARZEAU_04/08/2016_margot le priol_BEG19";;;25;40;1;"Non";;;;"Palourdes";;35;;;;;;;
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 01";;;30;;1;"Non";;;;"Palourdes";;7;;;;;;;
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 02";;;40;;1;"Non";;;;"Palourdes";;148;;;;;;;
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 03";;;50;90;1;"Non";;;;"Moules";;98;;;;;;;
"Beg Lann. SARZEAU_07/06/2016_Leslie Veron_BEG 04";;;;45;1;"Oui";;;
"Beg Lann. SARZEAU_08/07/2015_Margaux Féon_BEG 01";;;25;115;1;"Non";;;;"Palourdes";100.0;20;;;;;;;
"Beg Lann. SARZEAU_08/07/2015_Margaux Féon_BEG 02";;;70;90;1;"Non";;;;"Palourdes";100.0;40;;;;;;;
"Beg Lann. SARZEAU_09/07/2015_Margaux Féon_BEG 03";;;20;30;2;"Non";;;;"Huître creuse";5.0;5;;;5000.0;;;;
"Beg Lann. SARZEAU_09/07/2015_Margaux Féon_BEG 04";;;;;;"Oui";;;
"Beg Lann. SARZEAU_09/07/2015_Margaux Féon_BEG 05";;;60;90;1;"Non";;;;"Palourdes";150.0;40;;;;;;;
"Beg Lann. SARZEAU_11/09/2015_Margaux Féon_BEG 21";;;30;60;1;"Non";;;;"Huître creuse";3.0;40;;;3000.0;;;;
"Beg Lann. SARZEAU_11/09/2015_Margaux Féon_BEG 22";;;48;68;1;"Non";;;;"Palourdes";400.0;25;;;;;;;
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 23";;;;;;"Oui";;;
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 24";;;5;60;1;"Non";;;;"Huître creuse";3.0;40;;;;;;;
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 25";;;30;90;1;"Non";;;;"Palourdes";;1;;;;;;;
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 25";;;30;90;1;"Non";;;;"Huître creuse";;2;;;;;;;
"Beg Lann. SARZEAU_12/09/2015_Margaux Féon_BEG 26";;;35;45;1;"Non";;;;"Huître creuse";3.0;40;;;;;;;
"Beg Lann. SARZEAU_15/09/2015_Margaux Féon_BEG 27";;;52;60;1;"Non";;;;"Palourdes";;;;;;;;;
"Beg Lann. SARZEAU_15/09/2015_Margaux Féon_BEG 27";;;52;60;1;"Non";;;;"Moules";;;;;;;;;
"Beg Lann. SARZEAU_15/09/2015_Margaux Féon_BEG 28";;;45;50;1;"Non";;;;"Huître creuse";3.1;48;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_Leslie Veron_BEG22";;;15;45;1;"Non";;;;"Huître creuse";;40;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_Leslie Veron_BEG27";;;10;20;1;"Non";;;;"Huître creuse";;40;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_Leslie Veron_BEG28";;;45;65;1;"Non";;;;"Huître creuse";;50;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_margot le priol_BEG23";;;45;60;1;"Non";;;;"Etrille";;4;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_margot le priol_BEG23";;;45;60;1;"Non";;;;"Tourteau";500.0;;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_margot le priol_BEG24";;;25;35;1;"Non";;;;"Huître creuse";4.5;;;;4500.0;;;;
"Beg Lann. SARZEAU_16/12/2016_margot le priol_BEG25";;;10;25;1;"Non";;;;"Huître creuse";;15;;;;;;;
"Beg Lann. SARZEAU_16/12/2016_margot le priol_BEG26";;;30;45;1;"Non";;;;"Huître creuse";2.1;;;;2100.0;;;;
"Beg Lann. SARZEAU_17/08/2015_Margaux Féon_BEG 14";;;90;90;2;"Non";;;;"Palourdes";1200.0;70;;;;;;;
"Beg Lann. SARZEAU_17/08/2015_Margaux Féon_BEG 14";;;90;90;2;"Non";;;;"Coques";;;;;;;;;
"Beg Lann. SARZEAU_19/07/2016_Leslie Veron_BEG 10";;;30;30;2;"Non";;;;"Coques";;2;;;;;;;
"Beg Lann. SARZEAU_19/07/2016_Leslie Veron_BEG 11";;;30;90;2;"Non";;;;"Bigorneaux";50.0;;;;;;;;
"Beg Lann. SARZEAU_19/07/2016_Leslie Veron_BEG 11";;;30;90;2;"Non";;;;"Palourdes";;2;;;;;;;
"Beg Lann. SARZEAU_20/08/2015_Margaux Féon_BEG 15";;;50;110;1;"Non";;;;"Moules";800.0;100;;;800.0;;;;
"Beg Lann. SARZEAU_20/08/2015_Margaux Féon_BEG 16";;;25;45;1;"Non";;;;"Huître creuse";3.5;25;;;3500.0;;;;
"Beg Lann. SARZEAU_20/09/2016_margot le priol_BEG20";;;120;240;1;"Non";;;;"Huître creuse";;24;;;;;;;
"Beg Lann. SARZEAU_20/09/2016_margot le priol_BEG21";;;50;105;2;"Non";;;;"Palourdes";;5;;;;;;;
"Beg Lann. SARZEAU_21/06/2016_Leslie Veron_BEG 05";;;45;60;1;"Non";;;;"Palourdes";;32;;;;;;;
"Beg Lann. SARZEAU_21/06/2016_Leslie Veron_BEG 06";;;10;70;1;"Non";;;;"Moules";;50;;;;;;;
"Beg Lann. SARZEAU_21/07/2015_Margaux Féon_BEG 06";;;70;110;2;"Non";;;;"Palourdes";500.0;50;;;;;;;
"Beg Lann. SARZEAU_21/07/2015_Margaux Féon_BEG 07";;;55;65;1;"Non";;;;"Palourdes";;6;;;;;;;
"Beg Lann. SARZEAU_21/07/2015_Margaux Féon_BEG 07";;;55;65;1;"Non";;;;"Coques";1000.0;100;;;750.0;;;;
"Beg Lann. SARZEAU_22/06/2016_Leslie Veron_BEG 07";;;;;1;"Oui";;;
"Beg Lann. SARZEAU_29/07/2015_Jonathan Pothier_BEG 08";;;40;90;4;"Non";;;;"Palourdes";500.0;35;;;;;;;
"Beg Lann. SARZEAU_29/07/2015_Jonathan Pothier_BEG 09";;;50;75;1;"Non";;;;"Palourdes";300.0;20;;;;;;;
"Beg Lann. SARZEAU_30/07/2015_Jonathan Pothier_BEG 10";;;30;90;1;"Non";;;;"Palourdes";200.0;15;;;;;;;
"Beg Lann. SARZEAU_30/07/2015_Jonathan Pothier_BEG 11";;;55;115;1;"Oui";;;
"Beg Lann. SARZEAU_30/09/2016_margot le priol_BEG15";;;40;45;1;"Non";;;;"Huître creuse";10.5;;;;;;;;
"Beg Lann. SARZEAU_30/09/2016_margot le priol_BEG16";;;30;30;1;"Non";;;;"Huître creuse";4.5;;;;;;;;
"Beg Lann. SARZEAU_30/09/2016_margot le priol_BEG17";;;45;45;1;"Non";;;;"Bigorneaux";1200.0;;;;;;;;
"Beg Lann. SARZEAU_31/07/2015_Margaux Féon_BEG 12";;;5;65;1;"Non";;;;"Palourdes";;3;;;;;;;
"Beg Lann. SARZEAU_31/07/2015_Margaux Féon_BEG 13";;;20;50;1;"Non";;;;"Palourdes";;11;;;;;;;
"Beg Lann. SARZEAU_31/08/2015_Margaux Féon_BEG 17";;;7;60;1;"Non";;;;"Palourdes";10.0;5;;;;;;;
"Beg Lann. SARZEAU_31/08/2015_Margaux Féon_BEG 18";;;90;90;1;"Non";;;;"Moules";;20;;;;;;;
"Beg Lann. SARZEAU_31/08/2015_Margaux Féon_BEG 19";;;50;90;1;"Non";;;;"Huître creuse";;72;;;;;;;
"Beg Lann. SARZEAU_31/08/2015_Margaux Féon_BEG 20";;;165;180;2;"Non";;;;"Palourdes";2000.0;100;;;;;;;
"Boëd. SENE_01/09/2015_Margaux Féon_BOE 17";;;60;90;1;"Non";;;;"Palourdes";700.0;40;;;;;;;
"Boëd. SENE_01/09/2015_Margaux Féon_BOE 18";;;45;120;1;"Non";;;;"Palourdes";1600.0;60;;;;;;;
"Boëd. SENE_01/09/2015_Margaux Féon_BOE 19";;;55;120;1;"Non";;;;"Palourdes";1100.0;50;;;;;;;
"Boëd. SENE_02/09/2015_Margaux Féon_BOE 20";;;90;90;1;"Non";;;;"Palourdes";1100.0;50;;;;;;;
"Boëd. SENE_02/09/2015_Margaux Féon_BOE 21";;;65;90;1;"Non";;;;"Bigorneaux";600.0;;;;;;;;
"Boëd. SENE_02/09/2015_Margaux Féon_BOE 22";;;90;90;1;"Non";;;;"Coques";;15;;;;;;;
"Boëd. SENE_02/09/2015_Margaux Féon_BOE 22";;;90;90;1;"Non";;;;"Palourdes";1000.0;70;;;;;;;
"Boëd. SENE_04/07/2016_Leslie Veron_BOE 06";;;45;60;1;"Non";;;;"Palourdes";4000.0;150;;;;;;;
"Boëd. SENE_04/08/2015_Margaux Féon_BOE 06";;;90;90;4;"Non";;;;"Palourdes";1500.0;50;;;;;;;
"Boëd. SENE_04/08/2015_Margaux Féon_BOE 07";;;110;150;1;"Non";;;;"Palourdes";1700.0;90;;;;;;;
"Boëd. SENE_04/08/2016_Leslie Veron_BOE09";;;30;30;2;"Non";;;;"Palourdes";1000.0;60;;;;;;;
