"Libellé Sortie";"Code Enquète";"Membre Association";"Nom Association";"Espéce maille";"declaration Connaissance";"Taille déclarée";"connaissance réglementation";"Utilisation outil";"Source outil";"Type d'outil";"Outil Conforme";"Espèce quantité";"Connaissance quota";"Quantité déclarée";"Unite";"Reglementation Quantité";"Espèce période";"Connaissance Période";"Périodes Déclarées";"Connaissance Règlementation Période";"Informé Législation";"Source information législation";"Conseils consommation"
"2019-03-22-ARMO-SEN-089";"2019-03-22_ARMO_059_422877";;;"Moules";"Oui";40;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Moules";"Oui";300;"Nb";"Réponse correcte";"Moules";"Ne sait pas";;"Ne sait pas";"Oui";"Campagne de sensibilisation | Internet / Applications mobiles";"Non concerné"
"2019-04-19-ARMO-SEN-103";"2019-04-19_ARMO_059_422886";;;"Huître creuse";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Huître creuse";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Huître creuse";"Oui";"Les mois en ""r""";"Réponse incorrecte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …) | Internet / Applications mobiles";"Non concerné"
"2019-04-19-ARMO-SEN-105";"2019-04-19_ARMO_059_422894";;;"Huître creuse";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Huître creuse";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Huître creuse";"Oui";"Les mois en ""r""";"Réponse incorrecte";"Oui";"Panneau d'information/affichage";"Non concerné"
"2019-04-19-ARMO-SEN-106";"2019-04-19_ARMO_059_422902";;;;"Non renseigné";;"Non renseigné";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;"Non renseigné";;;"Non renseigné";;"Non renseigné";;"Non renseigné";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-107";"2019-04-19_ARMO_059_422909";;;"Coquille Saint-Jacques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Oui";"Jusqu'à mi mai";"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2019-04-19-ARMO-SEN-108";"2019-04-19_ARMO_059_422916";"Oui";"";"Homard";"Oui";87;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Homard";"Pas de quota";;;"Réponse correcte";"Homard";"Pas de période";;"Réponse correcte";"Oui";"Association de plaisanciers";"Non concerné"
"2019-04-19-ARMO-SEN-109";"2019-04-19_ARMO_059_422927";;;;"Non renseigné";;"Non renseigné";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";;"Non renseigné";;;"Non renseigné";;"Non renseigné";;"Non renseigné";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-110";"2019-04-19_ARMO_059_422936";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";"Coquille Saint-Jacques";"Oui";35;"Nb";"Réponse supérieure";"Coquille Saint-Jacques";"Oui";"mois en ""r""";"Réponse incorrecte";"Oui";"Culture locale / habitude";"Non concerné"
"2019-04-19-ARMO-SEN-111";"2019-04-19_ARMO_059_422943";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"à la sortie des bateaux";"Réponse incorrecte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2019-04-19-ARMO-SEN-112";"2019-04-19_ARMO_059_422953";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";;"Coquille Saint-Jacques";"Oui";"jusqu'au 14 mai";"Réponse correcte";"Oui";"Panneau d'information/affichage | Internet / Applications mobiles";"Non concerné"
"2019-04-19-ARMO-SEN-113";"2019-04-19_ARMO_059_422961";;;"Moules";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Moules";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Moules";"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv)";"Non concerné"
"2019-04-19-ARMO-SEN-114";"2019-04-19_ARMO_059_422974";;;"Bigorneau";"espèce sans maille";;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";;"Bigorneau";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Bigorneau";"Ne sait pas";;"Ne sait pas";"Oui";"Annuaire des marées";"Non concerné"
"2019-04-19-ARMO-SEN-115";"2019-04-19_ARMO_059_422986";;;"Couteaux";"Oui";50;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Oui";20;"Nb";"Réponse inférieure";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Médias (journaux, radios, tv)";"Non concerné"
"2019-04-19-ARMO-SEN-116";"2019-04-19_ARMO_059_422996";;;;"Non renseigné";;"Non renseigné";"Non";"Aucun outil";"Aucun outil";;;"Non renseigné";;;"Non renseigné";;"Non renseigné";;"Non renseigné";"Non renseigné";"";"Non renseigné"
"2019-04-19-ARMO-SEN-117";"2019-04-19_ARMO_059_423005";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"comme les pros";"Réponse incorrecte";"Oui";"Culture locale / habitude";"Non concerné"
"2019-04-19-ARMO-SEN-118";"2019-04-19_ARMO_059_423012";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"jusqu'en mai";"Réponse correcte";"Oui";"Internet / Applications mobiles";"Non concerné"
"2019-04-19-ARMO-SEN-119";"2019-04-19_ARMO_059_423019";;;"Coquille Saint-Jacques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"jusqu'au 12 mai";"Réponse incorrecte";"Oui";"Médias (journaux, radios, tv)";"Non concerné"
"2019-04-19-ARMO-SEN-120";"2019-04-19_ARMO_059_423026";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"1er octobre au 14 mai";"Réponse correcte";"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies ";"Non concerné"
"2019-04-19-ARMO-SEN-121";"2019-04-19_ARMO_059_423034";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"ça s'arrête le 15 mai";"Réponse correcte";"Oui";"Internet / Applications mobiles";"Non concerné"
"2019-04-19-ARMO-SEN-122";"2019-04-19_ARMO_059_423043";;;"Coquille Saint-Jacques";"Oui";100;"Réponse inférieure";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Oui";"Annuaire des marées";"Non concerné"
"2019-04-19-ARMO-SEN-123";"2019-04-19_ARMO_059_423051";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Oui";"C'est la fin";"Réponse incorrecte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2019-04-19-ARMO-SEN-124";"2019-04-19_ARMO_059_423059";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"jusqu'au 15 mai";"Réponse correcte";"Oui";"Campagne de sensibilisation | Panneau d'information/affichage";"Non concerné"
"2019-04-19-ARMO-SEN-125";"2019-04-19_ARMO_059_423067";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Non renseigné";;"Non renseigné";"Oui";"Panneau d'information/affichage | Médias (journaux, radios, tv)";"Non concerné"
"2019-04-19-ARMO-SEN-126";"2019-04-19_ARMO_059_423076";;;"Moules";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Moules";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Moules";"Pas de période";;"Réponse correcte";"Non";"Aucune";"Non concerné"
"2019-04-19-ARMO-SEN-127";"2019-04-19_ARMO_059_423084";;;"Palourdes";"Oui";40;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-128";"2019-04-19_ARMO_059_423091";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-129";"2019-04-19_ARMO_059_423121";;;"Coquille Saint-Jacques";"Oui";105;"Réponse inférieure";"Oui";"Artisanal";"Marque engin de pêche";"Non";"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-130";"2019-04-19_ARMO_059_423128";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2019-04-19-ARMO-SEN-131";"2019-04-19_ARMO_059_423142";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Oui";"octobre à mai";"Réponse correcte";"Oui";"Campagne de sensibilisation | Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2019-04-19-ARMO-SEN-132";"2019-04-19_ARMO_059_423154";;;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";"Couteaux";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Couteaux";"Pas de période";;"Réponse correcte";"Non";"Aucune";"Non concerné"
"2019-04-19-ARMO-SEN-133";"2019-04-19_ARMO_059_423178";;;"Coquille Saint-Jacques";"Oui";110;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Oui";30;"Nb";"Réponse correcte";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Oui";"Capitainerie / Club Nautique / Préfecture / Affaires maritimes / Mairies ";"Non concerné"
"2019-04-19-ARMO-SEN-134";"2019-04-19_ARMO_059_423192";;;"Coquille Saint-Jacques";"Non renseigné";;"Non renseigné";"Non renseigné";;;"Non renseigné";"Coquille Saint-Jacques";"Non renseigné";;;"Non renseigné";"Coquille Saint-Jacques";"Non renseigné";;"Non renseigné";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-135";"2019-04-19_ARMO_059_423202";;;"Amande de mer";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Amande de mer";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Amande de mer";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2019-04-19-ARMO-SEN-136";"2019-04-19_ARMO_059_423212";;;"Couteaux";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Couteaux";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2019-04-19-ARMO-SEN-137";"2019-04-19_ARMO_059_423228";;;"Couteaux";"Oui";100;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Oui";100;"Nb";"Réponse supérieure";"Couteaux";"Ne sait pas";;"Ne sait pas";"Oui";"Culture locale / habitude | Internet / Applications mobiles";"Non concerné"
"2019-04-19-ARMO-SEN-138";"2019-04-19_ARMO_059_423241";;;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Couteaux";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Couteaux";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non concerné"
"2019-04-19-ARMO-SEN-139";"2019-04-19_ARMO_059_423258";;;"Coquille Saint-Jacques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coquille Saint-Jacques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coquille Saint-Jacques";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2019-03-21-ARMO-SEN-104";"2019-03-21_ARMO_106_423339";;;"Coquille Saint-Jacques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";
"2019-03-21-ARMO-SEN-106";"2019-03-21_ARMO_106_423351";;;"Ormeaux";"Oui";90;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Oui";"l'été";"Réponse correcte";"Oui";"Campagne de sensibilisation | Internet / Applications mobiles";"Non concerné"
"2019-03-21-ARMO-SEN-107";"2019-03-21_ARMO_106_423358";;;"Ormeaux";"Oui";90;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Oui";"15 juin au 1er septembre";"Réponse correcte";"Oui";"Annuaire des marées";"Non concerné"
"2019-03-21-ARMO-SEN-108";"2019-03-21_ARMO_106_423367";;;"Ormeaux";"Oui";90;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Oui";"juin à août";"Réponse correcte";"Oui";"Culture locale / habitude";"Non concerné"
"2019-03-21-ARMO-SEN-109";"2019-03-21_ARMO_105_423375";;;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Commerce";"Pied à coulisse FNPPSF";"Oui";"Couteaux";"Pas de quota";;;"Réponse incorrecte ou NSP";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non concerné"
"2019-03-21-ARMO-SEN-110";"2019-03-21_ARMO_105_423382";;;"Couteaux";"Oui";100;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Couteaux";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non concerné"
"2019-03-21-ARMO-SEN-111";"2019-03-21_ARMO_105_423389";;;"Couteaux";"Oui";100;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Oui";60;"Nb";"Réponse correcte";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Association de plaisanciers";"Non concerné"
"2019-03-21-ARMO-SEN-112";"2019-03-21_ARMO_105_423397";;;;"Non renseigné";;"Non renseigné";"Non renseigné";;;"Non renseigné";;"Non renseigné";;;"Non renseigné";;"Non renseigné";;"Non renseigné";"Non renseigné";"";"Non renseigné"
"2019-03-21-ARMO-SEN-113";"2019-03-21_ARMO_105_423404";;;"Ormeaux";"Oui";90;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Oui";"jusqu'au 15 juin";"Réponse correcte";"Oui";"Culture locale / habitude";"Non concerné"
"2019-03-21-ARMO-SEN-114";"2019-03-21_ARMO_105_423412";;;"Ormeaux";"Oui";90;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Oui";"Fin en juin";"Réponse correcte";"Non renseigné";"";"Non concerné"
"2019-03-21-ARMO-SEN-115";"2019-03-21_ARMO_104_423419";;;"Amande de mer";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Artisanal";"Piges, toiseurs, gabarits";"Oui";"Amande de mer";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Amande de mer";"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv)";"Non concerné"
"2019-03-21-ARMO-SEN-116";"2019-03-21_ARMO_104_423426";;;"Couteaux";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Couteaux";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2019-03-21-ARMO-SEN-117";"2019-03-21_ARMO_104_423434";;;"Huître creuse";"Oui";50;"Réponse correcte";"Oui mais pas aujourd'hui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Huître creuse";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Huître creuse";"Ne sait pas";;"Ne sait pas";"Oui";"Campagne de sensibilisation";"Non concerné"
"2019-03-21-ARMO-SEN-118";"2019-03-21_ARMO_104_423443";;;"Palourdes";"Oui";40;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Oui";"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Pas de période";;"Réponse correcte";;"Annuaire des marées";"Non concerné"
"2019-03-21-ARMO-SEN-119";"2019-03-21_ARMO_104_423451";;;"Couteaux";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Couteaux";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Couteaux";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";
"2019-03-21-ARMO-SEN-120";"2019-03-21_ARMO_104_423458";;;"Coques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coques";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non renseigné"
"2019-03-21-ARMO-SEN-121";"2019-03-21_ARMO_104_423465";;;"Coques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Coques";"Oui";300;"Nb";"Réponse correcte";"Coques";"Ne sait pas";;"Ne sait pas";"Oui";"Médias (journaux, radios, tv)";"Non renseigné"
"2019-03-21-ARMO-SEN-122";"2019-03-21_ARMO_104_423472";;;"Coques";"Oui";30;"Réponse ancienne valeur";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Non";"Coques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coques";"Oui";"les mois en ""r""";"Réponse incorrecte";"Oui";"Médias (journaux, radios, tv) | Internet / Applications mobiles";"Non renseigné"
"2019-03-21-ARMO-SEN-123";"2019-03-21_ARMO_104_423480";;;"Coques";"Oui";30;"Réponse ancienne valeur";"Non";"Aucun outil";"Aucun outil";;"Coques";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coques";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non renseigné"
"2019-03-21-ARMO-SEN-124";"2019-03-21_ARMO_104_423487";;;"Coques";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;;"Ne sait pas";;;"Réponse incorrecte ou NSP";"Coques";"Ne sait pas";;"Ne sait pas";"Oui";"Bouche à oreille (autres pêcheurs, entourage, magasins, structures professionnelles …)";"Non renseigné"
"2019-04-20-ARMO-SEN-048";"2019-04-20_ARMO_105_423497";;;"Couteaux";"Oui";100;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Reglette LIFE";"Oui";"Couteaux";"Oui";60;"Nb";"Réponse correcte";"Couteaux";"Pas de période";;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Non concerné"
"2019-04-20-ARMO-SEN-049";"2019-04-20_ARMO_103_423506";;;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Annuaire des marées | Association de plaisanciers";"Non renseigné"
"2019-04-20-ARMO-SEN-050";"2019-04-20_ARMO_103_423516";;;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Ne sait pas";"Non";"";"Non renseigné"
"2019-04-20-ARMO-SEN-051";"2019-04-20_ARMO_103_423527";;;"Palourdes";"Oui";40;"Réponse correcte";"Oui";"Artisanal";"Marque engin de pêche";"Oui";"Palourdes";"Oui";150;"Nb";"Réponse correcte";"Palourdes";"Pas de période";;"Réponse correcte";"Oui";"Culture locale / habitude";"Non renseigné"
"2019-04-20-ARMO-SEN-052";"2019-04-20_ARMO_106_423540";;;"Etrille";"Ne sait pas";;"Réponse incorrecte ou NSP";"Oui";"Commerce";"Mesure graduée (pied à coulisse ou réglet)";"Oui";"Etrille";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Etrille";"Ne sait pas";;"Ne sait pas";"Non";"Aucune";"Non concerné"
"2019-04-20-ARMO-SEN-053";"2019-04-20_ARMO_106_423550";;;"Ormeaux";"Oui";90;"Réponse correcte";"Oui";"Anatomique (phalange, largeur de paume, pouce…)";"Anatomique (phalange, largeur de paume, pouce…)";"Non";"Ormeaux";"Oui";20;"Nb";"Réponse correcte";"Ormeaux";"Oui";"fermeture courant mai";"Réponse incorrecte";"Oui";"Culture locale / habitude | Médias (journaux, radios, tv)";"Non concerné"
"2019-04-20-ARMO-SEN-054";"2019-04-20_ARMO_103_423558";;;"Lançons";"espèce sans maille";;"Réponse correcte";"Non";"Aucun outil";"Aucun outil";;"Lançons";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Lançons";"Ne sait pas";;"Ne sait pas";"Oui";"Annuaire des marées";"Non concerné"
"2019-04-20-ARMO-SEN-055";"2019-04-20_ARMO_103_423567";;;"Palourdes";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Palourdes";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Palourdes";"Ne sait pas";;"Ne sait pas";"Non renseigné";"";"Non renseigné"
"2019-04-20-ARMO-SEN-056";"2019-04-20_ARMO_105_423577";;;"Huître creuse";"Ne sait pas";;"Réponse incorrecte ou NSP";"Non";"Aucun outil";"Aucun outil";;"Huître creuse";"Ne sait pas";;;"Réponse incorrecte ou NSP";"Huître creuse";"Pas de période";;"Réponse correcte";"Oui";"Campagne de sensibilisation";"Non concerné"
