"Libellé Sortie";"Code Enquète";"Commune résidence";"Département";"Pays";"De passage";"Commune séjour";"Durée séjour";"Hebergement";"Premier Séjour";"Fréquence Visites";"Influence Destination";"Influence Date";"Sexe - Pécheur";"Annee Naissance - Pécheur";"CSP - Pécheur";"Sexe - Autre membre";"Annee Naissance - Autre membre";"CSP - Autre membre";"Tri récolte";"Accueil";"Sensibilisation";"Remarques pécheur";"Précisions remarques"
"2019-09-30-ARMO-SEN-126";"2019-09-30_ARMO_105_421612";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-103";"2019-09-30_ARMO_105_421618";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";""
"2019-09-30-ARMO-SEN-104";"2019-09-30_ARMO_105_421624";;;;;;;;;;;;;;;;;;;"Moyen";;"Conflits d'usage";"Ancien maritime. Est catastrophé par le pillage des estivants."
"2019-09-30-ARMO-SEN-105";"2019-09-30_ARMO_105_421629";;;;;;;;;;;;;;;;;;;"Bon";;"";"58 couteaux à la maille + 58 couteaux sous-maillés tous relâchés."
"2019-09-30-ARMO-SEN-106";"2019-09-30_ARMO_104_421635";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";"Ne savait pas que la zone était interdite au ramassage des coquillages. A quitté le secteur après sensibilisation."
"2019-09-30-ARMO-SEN-107";"2019-09-30_ARMO_104_421641";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";"A quitté la zone interdite après sensibilisation."
"2019-09-30-ARMO-SEN-108";"2019-09-30_ARMO_104_421647";;;;;;;;;;;;;;;;;;;;;"Etat sanitaire";"A quitté la zone interdite après sensibilisation."
"2019-09-30-ARMO-SEN-109";"2019-09-30_ARMO_104_421653";;;;;;;;;;;;;;;;;;;"Moyen";;"Etat sanitaire";"N'ont pas voulu quitter la zone interdite malgré nos conseils."
"2019-09-30-ARMO-SEN-110";"2019-09-30_ARMO_104_421659";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-111";"2019-09-30_ARMO_104_421665";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-112";"2019-09-30_ARMO_104_421671";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-113";"2019-09-30_ARMO_104_421677";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-114";"2019-09-30_ARMO_104_421683";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-115";"2019-09-30_ARMO_104_421689";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-116";"2019-09-30_ARMO_104_421695";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-117";"2019-09-30_ARMO_104_421701";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-118";"2019-09-30_ARMO_104_421707";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-119";"2019-09-30_ARMO_106_421713";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement | Conflits d'usage";
"2019-09-30-ARMO-SEN-120";"2019-09-30_ARMO_106_421719";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-121";"2019-09-30_ARMO_106_421725";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement";"Homard non marqué"
"2019-09-30-ARMO-SEN-122";"2019-09-30_ARMO_106_421731";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-09-30-ARMO-SEN-123";"2019-09-30_ARMO_106_421737";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-09-30-ARMO-SEN-124";"2019-09-30_ARMO_106_421743";;;;;;;;;;;;;;;;;;;"Bon";;"";""
"2019-09-30-ARMO-SEN-125";"2019-09-30_ARMO_106_421751";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Etat sanitaire";
"2019-09-30-ARMO-SEN-126";"2019-09-30_ARMO_106_421757";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-10-29-ARMO-SEN-026";"2019-10-29_ARMO_106_421763";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-29-ARMO-SEN-027";"2019-10-29_ARMO_106_421769";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-10-29-ARMO-SEN-028";"2019-10-29_ARMO_105_421775";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Conflits d'usage";
"2019-10-29-ARMO-SEN-029";"2019-10-29_ARMO_105_421781";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-10-29-ARMO-SEN-030";"2019-10-29_ARMO_105_421787";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-10-29-ARMO-SEN-031";"2019-10-29_ARMO_105_421793";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-07-05-ARMO-SEN-059";"2019-07-05_ARMO_105_421799";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Etat sanitaire";
"2019-07-05-ARMO-SEN-060";"2019-07-05_ARMO_105_421805";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Conflits d'usage | Etat sanitaire";
"2019-07-05-ARMO-SEN-061";"2019-07-05_ARMO_105_421811";;;;;;;;;;;;;;;;;;;"Moyen";;"Réglementation | Conflits d'usage";
"2019-07-05-ARMO-SEN-062";"2019-07-05_ARMO_105_421817";;;;;;;;;;;;;;;;;;;"Bon";;"Conflits d'usage | Etat sanitaire";
"2019-07-05-ARMO-SEN-063";"2019-07-05_ARMO_105_421823";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-07-05-ARMO-SEN-064";"2019-07-05_ARMO_104_421829";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2019-07-05-ARMO-SEN-065";"2019-07-05_ARMO_104_421835";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement | Etat sanitaire";
"2019-07-05-ARMO-SEN-066";"2019-07-05_ARMO_105_421841";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Etat sanitaire";
"2019-07-05-ARMO-SEN-067";"2019-07-05_ARMO_105_421847";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-30-ARMO-SEN-081";"2019-08-30_ARMO_104_421853";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-08-30-ARMO-SEN-082";"2019-08-30_ARMO_104_421859";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-083";"2019-08-30_ARMO_105_421865";;;;;;;;;;;;;;;;;;;"Bon";;"Conflits d'usage";"Pillage sur la plage du camping des dunes."
"2019-08-30-ARMO-SEN-084";"2019-08-30_ARMO_105_421871";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation | Ressource/Environnement | Conflits d'usage";
"2019-08-30-ARMO-SEN-085";"2019-08-30_ARMO_105_421877";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-08-30-ARMO-SEN-086";"2019-08-30_ARMO_105_421883";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-087";"2019-08-30_ARMO_104_421889";;;;;;;;;;;;;;;;;;;"Bon";;"Réglementation";
"2019-08-30-ARMO-SEN-088";"2019-08-30_ARMO_104_421895";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";"Connait l'interdiction de récolter les coquillages à Pellinec mais s'en fiche..."
"2019-08-30-ARMO-SEN-089";"2019-08-30_ARMO_105_421903";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-090";"2019-08-30_ARMO_103_421909";;;;;;;;;;;;;;;;;;;"Moyen";;"";
"2019-08-30-ARMO-SEN-091";"2019-08-30_ARMO_106_421915";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-092";"2019-08-30_ARMO_106_421921";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-093";"2019-08-30_ARMO_106_421927";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-094";"2019-08-30_ARMO_106_421933";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement | Conflits d'usage";
"2019-08-30-ARMO-SEN-095";"2019-08-30_ARMO_106_421938";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2019-08-30-ARMO-SEN-096";"2019-08-30_ARMO_106_421944";;;;;;;;;;;;;;;;;;;"Bon";;"Etat sanitaire";
"2019-08-30-ARMO-SEN-097";"2019-08-30_ARMO_106_421950";;;;;;;;;;;;;;;;;;;"Bon";;"";
"2019-08-30-ARMO-SEN-098";"2019-08-30_ARMO_105_421956";;;;;;;;;;;;;;;;;;;"Bon";;"Ressource/Environnement";
"2019-03-23-ARMO-SEN-052";"2019-03-23_ARMO_053_421994";"PLERIN";;;;;;;;;;;"F";1949;"0_Non Renseigné";;;;;"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-055";"2019-03-23_ARMO_053_422003";"RENNES";;;"pour la journée";;;;;;;;"F";1980;"0_Non Renseigné";;;;"Non Triée";"Bon";"Moyen";"";"Coquilles St-Jacques trop petites"
"2019-03-23-ARMO-SEN-055";"2019-03-23_ARMO_053_422013";;"37 - Indre-et-Loire";;"en séjour sur une commune";;7;;;;;;"F";1962;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-056";"2019-03-23_ARMO_053_422021";"PLERIN";;;;;;;;;;;"M";1967;"0_Non Renseigné";;;;"Non Triée";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-057";"2019-03-23_ARMO_053_422030";"ST BRIEUC";;;;;;;;;;;"M";1953;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-058";"2019-03-23_ARMO_053_422037";"PLERIN";;;;;;;;;;;"F";1957;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-059";"2019-03-23_ARMO_053_422043";"ST NICOLAS DU PELEM";;;;;;;;;;;"F";1958;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-060";"2019-03-23_ARMO_053_422049";"PLOUFRAGAN";;;;;;;;;;;"F";1960;"0_Non Renseigné";;;;"Récolte non vérifiée";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-061";"2019-03-23_ARMO_053_422056";"PLERIN";;;;;;;;;;;"M";1965;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-062";"2019-03-23_ARMO_053_422063";"PLERIN";;;;;;;;;;;"M";1962;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-063";"2019-03-23_ARMO_053_422070";"LE MANS";;;"en séjour sur une commune";"PLERIN";2;;;;;;"M";1990;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422077";"2019-03-23-ARMO-SEN-064";"TREGUEUX";;;;;;;;;;;"M";1953;"0_Non Renseigné";"M";1952;;"Tri complet";"Bon";"Oui";"";"Déjà sensibilisé avec le PNR Golfe 56 à Locmariaquer"
"2019-03-23-ARMO-SEN-065";"2019-03-23_ARMO_053_422086";"BORAN SUR OISE";;;"en séjour sur une commune";"PLERIN";7;;;;;;"F";1970;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422092";"2019-03-23-ARMO-SEN-066";"PLOUMILLIAU";;;"pour la journée";;;;;;;;"F";1967;"0_Non Renseigné";"M";1973;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422092";"2019-03-23-ARMO-SEN-066";"PLOUMILLIAU";;;"pour la journée";;;;;;;;"F";1967;"0_Non Renseigné";"F";1957;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422102";"2019-03-23-ARMO-SEN-067";"BRETTEVILLE SUR LAIZE";;;"en séjour sur une commune";;;;;;;;"M";1950;"0_Non Renseigné";"F";1954;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422102";"2019-03-23-ARMO-SEN-067";"BRETTEVILLE SUR LAIZE";;;"en séjour sur une commune";;;;;;;;"M";1950;"0_Non Renseigné";"F";1951;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422102";"2019-03-23-ARMO-SEN-067";"BRETTEVILLE SUR LAIZE";;;"en séjour sur une commune";;;;;;;;"M";1950;"0_Non Renseigné";"M";1955;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422113";"2019-03-23-ARMO-SEN-068";"PLERIN";;;;;;;;;;;"F";1957;"0_Non Renseigné";"F";1951;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422113";"2019-03-23-ARMO-SEN-068";"PLERIN";;;;;;;;;;;"F";1957;"0_Non Renseigné";"M";1950;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422122";"2019-03-23-ARMO-SEN-069";"PLEDRAN";;;"pour la journée";;;;;;;;"F";1982;"0_Non Renseigné";"F";2011;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422122";"2019-03-23-ARMO-SEN-069";"PLEDRAN";;;"pour la journée";;;;;;;;"F";1982;"0_Non Renseigné";"M";2014;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422122";"2019-03-23-ARMO-SEN-069";"PLEDRAN";;;"pour la journée";;;;;;;;"F";1982;"0_Non Renseigné";"M";1985;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422132";"2019-03-23-ARMO-SEN-070";"PLERIN";;;;;;;;;;;"F";1951;"0_Non Renseigné";"M";1964;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422132";"2019-03-23-ARMO-SEN-070";"PLERIN";;;;;;;;;;;"F";1951;"0_Non Renseigné";"M";1964;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422132";"2019-03-23-ARMO-SEN-070";"PLERIN";;;;;;;;;;;"F";1951;"0_Non Renseigné";"M";1950;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422132";"2019-03-23-ARMO-SEN-070";"PLERIN";;;;;;;;;;;"F";1951;"0_Non Renseigné";"F";1960;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422132";"2019-03-23-ARMO-SEN-070";"PLERIN";;;;;;;;;;;"F";1951;"0_Non Renseigné";"F";1952;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422144";"2019-03-23-ARMO-SEN-071";"ST DENIS";;;"en séjour sur une commune";"ST BRIEUC";7;;;;;;"M";1959;"0_Non Renseigné";"F";1954;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-072";"2019-03-23_ARMO_053_422153";"PLOUFRAGAN";;;;;;;;;;;"M";1964;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-073";"2019-03-23_ARMO_053_422160";"ST DONAN";;;;;;;;;;;"F";1949;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-074";"2019-03-23_ARMO_053_422166";"ST BRIEUC";;;;;;;;;;;"M";1973;"0_Non Renseigné";;;;"Non Triée";"Bon";"Moyen";"";
"2019-03-23-ARMO-SEN-075";"2019-03-23_ARMO_053_422173";"ST DONAN";;;;;;;;;;;"M";1947;"0_Non Renseigné";;;;"Panier vide";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422179";"2019-03-23-ARMO-SEN-076";"PLOUVARA";;;;;;;;;;;"F";1949;"0_Non Renseigné";"F";2006;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422179";"2019-03-23-ARMO-SEN-076";"PLOUVARA";;;;;;;;;;;"F";1949;"0_Non Renseigné";"F";1973;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-077";"2019-03-23_ARMO_053_422188";"PLELO";;;;;;;;;;;"M";1957;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422196";"2019-03-23-ARMO-SEN-078";"PLOUFRAGAN";;;;;;;;;;;"M";1940;"0_Non Renseigné";"M";1956;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422206";"2019-03-23-ARMO-SEN-079";"PLOUAGAT";;;;;;;;;;;"F";1970;"0_Non Renseigné";"F";2005;;"Panier vide";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422206";"2019-03-23-ARMO-SEN-079";"PLOUAGAT";;;;;;;;;;;"F";1970;"0_Non Renseigné";"F";1950;;"Panier vide";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-080";"2019-03-23_ARMO_053_422214";"TREMUSON";;;;;;;;;;;"M";1955;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422221";"2019-03-23-ARMO-SEN-081";"PLERIN";;;;;;;;;;;"M";1953;"0_Non Renseigné";"M";1947;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422221";"2019-03-23-ARMO-SEN-081";"PLERIN";;;;;;;;;;;"M";1953;"0_Non Renseigné";"M";1949;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422231";"2019-03-23-ARMO-SEN-082";"ST BRIEUC";;;;;;;;;;;"F";1990;"0_Non Renseigné";"F";1990;;"Panier vide";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422231";"2019-03-23-ARMO-SEN-082";"ST BRIEUC";;;;;;;;;;;"F";1990;"0_Non Renseigné";"F";1990;;"Panier vide";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422231";"2019-03-23-ARMO-SEN-082";"ST BRIEUC";;;;;;;;;;;"F";1990;"0_Non Renseigné";"F";1990;;"Panier vide";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422240";"2019-03-23-ARMO-SEN-083";"ST NICOLAS DU PELEM";;;;;;;;;;;"M";1972;"0_Non Renseigné";"M";1942;;"Récolte non vérifiée";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422248";"2019-03-23-ARMO-SEN-084";"GUINGAMP";;;;;;;;;;;"M";1951;"0_Non Renseigné";"M";2010;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-085";"2019-03-23_ARMO_053_422259";"ST BRANDAN";;;;;;;;;;;"F";1957;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";"Comptaient pêcher un peu de palourdes ensuite"
"2019-03-23_ARMO_053_422269";"2019-03-23-ARMO-SEN-086";"PLERIN";;;;;;;;;;;"M";1959;"0_Non Renseigné";"F";1961;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422280";"2019-03-23-ARMO-SEN-087";"BREAL SOUS MONTFORT";;;"en séjour sur une commune";"PLERIN";3;"Camping car";;;;;"F";1959;"0_Non Renseigné";"M";1956;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422294";"2019-03-23-ARMO-SEN-088";"PLERIN";;;;;;;;;;;"F";1980;"0_Non Renseigné";"F";2016;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422294";"2019-03-23-ARMO-SEN-088";"PLERIN";;;;;;;;;;;"F";1980;"0_Non Renseigné";"M";1979;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23_ARMO_053_422294";"2019-03-23-ARMO-SEN-088";"PLERIN";;;;;;;;;;;"F";1980;"0_Non Renseigné";"M";2013;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-23-ARMO-SEN-089";"2019-03-23_ARMO_053_422315";"LAMBALLE";;;;;;;;;;;"F";1949;"0_Non Renseigné";;;;"Non Triée";"Bon";"Non";"";"Refus de vérification de la récolte en détail et départ..."
"2019-04-21_ARMO_053_422345";"2019-04-21-ARMO-SEN-014";"ST BRIEUC";;;;;;;;;;;"M";1984;"0_Non Renseigné";"M";2011;;"Panier vide";"Bon";"Oui";"";"Pêche découverte interrompue suite à une blessure du petit garçon"
"2019-04-21_ARMO_053_422345";"2019-04-21-ARMO-SEN-014";"ST BRIEUC";;;;;;;;;;;"M";1984;"0_Non Renseigné";"F";1984;;"Panier vide";"Bon";"Oui";"";"Pêche découverte interrompue suite à une blessure du petit garçon"
"2019-04-21_ARMO_053_422353";"2019-04-21-ARMO-SEN-015";"PLEDRAN";;;;;;;;;;;"M";1968;"0_Non Renseigné";"F";1992;;"Tri complet";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422353";"2019-04-21-ARMO-SEN-015";"PLEDRAN";;;;;;;;;;;"M";1968;"0_Non Renseigné";"M";1989;;"Tri complet";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422368";"2019-04-21-ARMO-SEN-016";"ST BRIEUC";;;;;;;;;;;"M";1966;"0_Non Renseigné";"M";1962;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422379";"2019-04-21-ARMO-SEN-017";"UZEL";;;;;;;;;;;"M";1946;"0_Non Renseigné";"F";1946;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21-ARMO-SEN-018";"2019-04-21_ARMO_053_422391";"TREVENEUC";;;"pour la journée";;;;;;;;"M";1945;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422404";"2019-04-21-ARMO-SEN-019";"GUINGAMP";;;;;;;;;;;"F";1975;"0_Non Renseigné";"F";1977;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422404";"2019-04-21-ARMO-SEN-019";"GUINGAMP";;;;;;;;;;;"F";1975;"0_Non Renseigné";"M";1973;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422404";"2019-04-21-ARMO-SEN-019";"GUINGAMP";;;;;;;;;;;"F";1975;"0_Non Renseigné";"M";1973;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21-ARMO-SEN-020";"2019-04-21_ARMO_053_422423";"PLERIN";;;;;;;;;;;"F";1957;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21-ARMO-SEN-021";"2019-04-21_ARMO_053_422439";"PLERIN";;;;;;;;;;;"M";1959;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21-ARMO-SEN-022";"2019-04-21_ARMO_053_422450";"ST BRIEUC";;;;;;;;;;;"M";1984;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422462";"2019-04-21-ARMO-SEN-023";"PLOUFRAGAN";;;;;;;;;;;"M";1952;"0_Non Renseigné";"F";2008;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422462";"2019-04-21-ARMO-SEN-023";"PLOUFRAGAN";;;;;;;;;;;"M";1952;"0_Non Renseigné";"F";1954;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422462";"2019-04-21-ARMO-SEN-023";"PLOUFRAGAN";;;;;;;;;;;"M";1952;"0_Non Renseigné";"F";1972;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422473";"2019-04-21-ARMO-SEN-024";"NERON";;;"en séjour sur une commune";"PLERIN";3;;"Non";;;;"F";1972;"0_Non Renseigné";"M";1970;;"Récolte conforme";"Bon";"Oui";"";"Habitués du site"
"2019-04-21_ARMO_053_422473";"2019-04-21-ARMO-SEN-024";"NERON";;;"en séjour sur une commune";"PLERIN";3;;"Non";;;;"F";1972;"0_Non Renseigné";"F";2008;;"Récolte conforme";"Bon";"Oui";"";"Habitués du site"
"2019-04-21_ARMO_053_422473";"2019-04-21-ARMO-SEN-024";"NERON";;;"en séjour sur une commune";"PLERIN";3;;"Non";;;;"F";1972;"0_Non Renseigné";"F";1994;;"Récolte conforme";"Bon";"Oui";"";"Habitués du site"
"2019-04-21_ARMO_053_422490";"2019-04-21-ARMO-SEN-025";"SENS";;;"en séjour sur une commune";"BINIC ETABLES SUR MER";10;;;;;;"M";1958;"0_Non Renseigné";"M";1951;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422504";"2019-04-21-ARMO-SEN-026";"RENNES";;;"en séjour sur une commune";"ST BRIEUC";3;;;;;;"M";1952;"0_Non Renseigné";"M";2010;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422504";"2019-04-21-ARMO-SEN-026";"RENNES";;;"en séjour sur une commune";"ST BRIEUC";3;;;;;;"M";1952;"0_Non Renseigné";"F";1954;;"Récolte conforme";"Bon";"Oui";"";
"2019-04-21_ARMO_053_422518";"2019-04-21-ARMO-SEN-027";"LE CONQUET";;;"en séjour sur une commune";;;;;;;;"M";1975;"0_Non Renseigné";"M";2006;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-22_ARMO_059_422538";"2019-03-22-ARMO-SEN-055";"LANTIC";;;;;;;;;;;"F";1960;"0_Non Renseigné";"M";1954;;"Panier vide";"Bon";"Oui";"";
"2019-03-22_ARMO_059_422538";"2019-03-22-ARMO-SEN-055";"LANTIC";;;;;;;;;;;"F";1960;"0_Non Renseigné";"F";1956;;"Panier vide";"Bon";"Oui";"";
"2019-03-22_ARMO_059_422538";"2019-03-22-ARMO-SEN-055";"LANTIC";;;;;;;;;;;"F";1960;"0_Non Renseigné";"M";1949;;"Panier vide";"Bon";"Oui";"";
"2019-03-22-ARMO-SEN-056";"2019-03-22_ARMO_059_422550";"BINIC ETABLES SUR MER";;;;;;;;;;;"M";1959;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";"Apparition d'un platier à moules depuis 3 ou 4 ans"
"2019-03-22_ARMO_059_422563";"2019-03-22-ARMO-SEN-057";"PLOUHA";;;;;;;;;;;"M";1952;"0_Non Renseigné";"F";1959;;"Récolte conforme";"Bon";"Oui";"";"Autre crabe capturé = dromie"
"2019-03-22_ARMO_059_422563";"2019-03-22-ARMO-SEN-057";"PLOUHA";;;;;;;;;;;"M";1952;"0_Non Renseigné";"F";1953;;"Récolte conforme";"Bon";"Oui";"";"Autre crabe capturé = dromie"
"2019-03-22-ARMO-SEN-058";"2019-03-22_ARMO_059_422575";"BINIC ETABLES SUR MER";;;;;;;;;;;"F";1950;"0_Non Renseigné";;;;"Tri complet";"Bon";"Oui";"";
"2019-03-22-ARMO-SEN-059";"2019-03-22_ARMO_059_422582";"PLOURHAN";;;;;;;;;;;"M";1948;"0_Non Renseigné";;;;"Récolte conforme";"Bon";"Oui";"";
"2019-03-22_ARMO_059_422589";"2019-03-22-ARMO-SEN-060";"ST BRIEUC";;;;;;;;;;;"M";1970;"0_Non Renseigné";"F";1972;;"Panier vide";"Bon";"Oui";"";
"2019-03-22_ARMO_059_422596";"2019-03-22-ARMO-SEN-061";"LOUDEAC";;;"en séjour sur une commune";"LANTIC";3;;;;;;"F";1957;"0_Non Renseigné";"F";1962;;"Tri complet";"Bon";"Oui";"";
"2019-03-22_ARMO_059_422596";"2019-03-22-ARMO-SEN-061";"LOUDEAC";;;"en séjour sur une commune";"LANTIC";3;;;;;;"F";1957;"0_Non Renseigné";"M";1970;;"Tri complet";"Bon";"Oui";"";
