"Libellé Sortie";"Code Enquète";"Milieu(x)";"Espéces";"Outils ou techniques";"Conformité outil(s)";"Estimation Reglement";"Connaissance Reglement";"Premiere Peche";"Annee Premiere Peche";"Peche Chaque Annee";"Frequence Declaree Peche";"Mois de peche";"Nb Peches Annuelles";"Péche du jour";"Frequence Indiquee";"Espéces prélevées";"Prélèvement annuel poids";"Prélèvement annuel nombre";"Choix des marées";"Coefficient Maree Mini";"Coefficient Maree NSP";"Autre Sites fréquentés";"Départements";"Nom sites";"Motivation(s)";"Autres types de peche"
"Champeaux_12/08/2014_AAMP_S04485";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04486";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04487";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04488";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04489";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04490";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04491";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04492";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04493";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04494";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04495";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04496";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04497";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04498";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04499";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04501";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04502";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04503";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04504";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04505";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04506";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04507";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04508";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04509";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04510";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04511";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04512";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Champeaux_12/08/2014_AAMP_S04513";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04514";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04515";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04516";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04517";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04518";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04519";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04520";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04521";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04522";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04523";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04524";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04525";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04526";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04527";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04528";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04529";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04530";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04531";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04532";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04533";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04534";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04535";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04536";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04537";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04538";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04539";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04540";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04541";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04542";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04543";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04544";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04545";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04546";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04547";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04548";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04549";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04550";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04551";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04552";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04553";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04554";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04555";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04556";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04557";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04558";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04559";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04560";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04561";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04562";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04563";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_13/08/2014_AAMP_S04564";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04565";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04566";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04567";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04568";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04569";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04570";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04571";"";"";"Crustacés";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04572";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04573";"";"";"Crustacés";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04574";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04575";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04576";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04577";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04578";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04579";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04580";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04581";"";"";"Crustacés";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04582";"";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04583";"";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04584";"";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04585";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04586";"";"";"Crustacés";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04587";"";"";"Crustacés";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04588";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04589";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04590";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04591";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04592";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04593";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04594";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04595";"";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04596";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04597";"";"";"Bivalves non-fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04598";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04599";"";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04600";"";"";"Crevettes";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04601";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04602";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04603";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04604";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04605";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04606";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04607";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04608";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04609";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04610";"";"";"Crustacés";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04611";"";"";"Bivalves fouisseurs";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Erquy_13/08/2014_SdC_S04612";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04613";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04614";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04615";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04616";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04617";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04618";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04619";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04620";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04621";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04622";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04623";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04624";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Saint-Jacut-de-la-Mer_14/08/2014_AAMP_S04625";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04626";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04627";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04628";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04629";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04630";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04631";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04632";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04633";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04634";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04635";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04636";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04637";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04638";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04639";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04640";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04641";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04642";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04643";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04644";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04645";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04646";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04647";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04648";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04649";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04650";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04651";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04652";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04653";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Agon-Coutainville_08/09/2014_AAMP_S04654";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
